cfips,pct_broadband,pct_college,pct_it_workers,median_hh_inc
27163,92.6,29.3,2.2,97584.0
27165,73.4,13.0,1.0,53304.0
27167,77.8,18.6,2.2,56829.0
27169,87.4,20.5,1.7,60020.0
27171,88.0,21.5,1.3,87772.0
27173,81.2,12.5,0.8,59289.0
28001,75.2,10.1,0.6,30633.0
28003,71.5,11.4,1.2,40938.0
28005,65.1,6.9,2.7,30805.0
28007,73.6,10.6,1.3,35631.0
28009,58.0,4.8,0.0,39758.0
28011,66.7,14.4,0.7,32412.0
28013,68.5,6.3,0.3,40345.0
28015,61.2,11.0,6.0,46729.0
28017,61.6,9.8,0.7,35592.0
28019,71.5,11.7,0.2,36648.0
28021,69.4,8.9,0.0,32268.0
28023,69.4,8.7,0.0,38631.0
28025,77.2,13.2,1.5,33209.0
28027,66.6,11.3,0.6,30761.0
28029,56.9,12.6,1.0,44252.0
28031,54.6,10.1,1.0,32917.0
28033,89.4,16.2,0.9,69990.0
28035,78.2,15.9,0.7,42298.0
28037,75.8,9.3,1.3,39066.0
28039,68.1,9.7,2.2,47044.0
28041,66.6,7.7,0.5,47033.0
28043,76.2,12.4,0.2,39952.0
28045,81.0,15.7,1.0,54860.0
28047,83.1,14.6,1.6,48547.0
28049,83.6,17.3,1.8,45380.0
28051,50.3,8.1,0.8,24074.0
28053,67.8,7.7,0.6,28628.0
28055,33.3,0.9,0.0,28333.0
28057,74.5,7.2,0.6,47649.0
28059,82.6,14.4,1.1,53726.0
28061,49.5,10.8,0.6,37877.0
28063,81.0,8.9,0.0,29524.0
28065,60.9,6.9,1.0,32214.0
28067,62.4,12.4,0.5,43391.0
28069,60.6,7.8,0.0,30735.0
28071,86.9,24.6,1.1,53318.0
28073,84.3,21.3,1.9,61649.0
28075,77.3,12.8,1.2,42922.0
28077,48.0,8.4,0.3,36239.0
28079,67.3,9.7,1.1,36708.0
28081,76.8,16.1,1.8,55861.0
28083,49.1,10.9,1.1,30077.0
28085,69.8,9.1,0.5,41355.0
28087,80.9,14.7,1.1,48170.0
28089,88.0,29.2,2.8,71621.0
28091,63.5,7.9,1.4,31629.0
28093,75.3,9.5,0.3,43411.0
28095,77.1,10.5,1.1,45018.0
28097,71.1,9.4,0.3,38022.0
28099,70.7,8.0,0.4,40750.0
28101,68.8,11.6,0.6,42176.0
28103,63.3,8.7,0.0,36958.0
28105,77.6,20.9,0.6,39490.0
28107,68.4,10.4,0.5,37232.0
28109,78.7,9.9,1.0,51538.0
28111,70.5,6.4,0.7,47173.0
28113,65.9,9.4,0.9,32726.0
28115,63.8,10.4,0.7,48980.0
28117,74.3,8.3,1.1,40163.0
28119,59.7,7.1,0.1,24233.0
28121,87.0,19.5,2.2,68310.0
28123,66.3,6.9,0.6,39971.0
28125,64.3,12.4,0.0,35711.0
28127,67.9,12.6,0.8,43403.0
28129,48.2,6.1,1.1,44714.0
28131,77.5,9.8,0.5,47683.0
28133,63.7,9.9,0.8,31515.0
28135,57.1,7.2,0.4,30433.0
28137,76.0,9.5,0.7,55738.0
28139,65.3,9.4,0.3,37894.0
28141,69.9,7.5,0.8,38302.0
28143,75.2,9.4,0.3,34485.0
28145,71.8,9.5,0.7,47317.0
28147,56.2,8.7,1.1,33566.0
28149,77.2,15.1,0.5,46909.0
28151,63.3,12.4,2.6,32011.0
28153,71.0,9.3,0.9,33612.0
28155,73.8,11.6,0.4,52382.0
28157,61.7,8.4,6.8,30760.0
28159,66.3,10.9,0.2,38986.0
28161,60.5,7.8,0.8,41440.0
28163,73.5,8.1,0.0,32729.0
29001,78.1,14.4,1.7,42301.0
29003,77.2,16.4,2.1,58911.0
29005,79.2,16.9,0.8,51625.0
29007,77.9,9.4,1.1,44699.0
29009,71.1,10.2,1.8,45811.0
29011,77.1,13.2,0.8,44510.0
29013,72.9,10.1,0.8,46733.0
29015,75.0,7.5,0.1,41751.0
29017,73.9,6.7,1.4,45140.0
29019,85.9,27.0,2.1,58740.0
29021,79.1,15.1,1.2,51933.0
29023,76.6,8.0,0.8,42227.0
29025,76.3,10.6,0.5,51451.0
29027,81.3,15.6,1.9,59835.0
29029,81.1,15.2,0.5,53520.0
29031,85.7,19.4,1.8,53776.0
29033,73.1,11.8,1.9,51414.0
29035,75.7,9.7,1.9,42403.0
29037,86.2,18.0,2.0,72522.0
29039,77.5,8.3,0.1,39408.0
29041,77.3,12.4,4.0,51545.0
29043,87.0,19.2,1.4,64442.0
29045,68.3,7.5,0.9,45842.0
29047,89.1,21.9,2.0,72047.0
29049,81.6,15.2,1.3,62213.0
29051,73.5,22.8,3.1,61184.0
29053,79.0,15.1,1.1,53003.0
29055,71.5,8.4,1.2,44380.0
29057,76.5,11.4,0.6,42117.0
29059,73.7,6.0,1.3,40404.0
29061,77.6,14.0,1.3,52143.0
29063,72.0,10.9,0.8,58433.0
29065,68.3,8.8,3.1,42714.0
29067,69.9,9.0,0.5,43714.0
29069,79.3,8.1,0.6,38020.0
29071,85.4,13.6,1.6,60129.0
29073,81.4,13.8,1.4,56380.0
29075,75.2,14.4,0.7,46774.0
29077,79.5,20.0,1.9,47053.0
29079,73.3,12.4,0.9,46885.0
29081,79.9,10.1,1.9,40615.0
29083,79.1,9.6,0.1,47500.0
29085,67.7,5.7,1.5,33342.0
29087,71.5,12.1,1.5,46442.0
29089,81.4,15.5,0.5,55000.0
29091,77.3,10.1,0.3,39482.0
29093,68.8,8.3,0.9,40082.0
29095,84.3,20.3,2.3,56960.0
29097,83.1,16.3,2.0,49155.0
29099,88.7,14.4,1.5,67606.0
29101,87.7,17.2,1.2,56440.0
29103,63.1,9.3,1.5,37588.0
29105,71.5,10.8,1.4,46582.0
29107,78.0,12.6,1.4,62076.0
29109,80.1,11.5,0.4,44060.0
29111,72.7,9.2,0.5,45118.0
29113,85.6,13.5,2.8,70424.0
29115,72.2,12.0,4.0,51150.0
29117,68.5,12.6,2.0,50818.0
29119,57.3,8.3,3.2,42876.0
29121,69.0,11.8,3.2,44696.0
29123,70.7,9.0,0.4,47984.0
29125,72.6,10.0,2.1,48276.0
29127,81.5,15.7,0.4,54277.0
29129,71.5,12.6,3.0,50030.0
29131,79.6,12.8,1.5,47964.0
29133,75.4,8.1,2.3,34354.0
29135,70.9,14.0,0.9,57012.0
29137,73.8,10.5,1.2,43422.0
29139,72.9,11.3,0.5,52123.0
29141,68.1,8.1,1.3,41477.0
29143,76.3,7.2,0.3,40129.0
29145,79.5,14.8,1.8,52067.0
29147,82.2,15.6,1.3,46303.0
29149,60.1,8.1,1.9,32766.0
29151,71.6,15.2,1.5,62087.0
29153,66.7,6.8,0.9,33046.0
29155,77.0,7.2,1.7,34709.0
29157,79.9,13.5,0.4,56861.0
29159,80.6,11.3,1.2,49315.0
29161,85.7,16.5,0.8,44987.0
29163,77.4,10.4,1.8,44920.0
29165,91.6,26.8,2.0,82448.0
29167,78.0,14.2,0.8,47614.0
29169,80.0,16.9,0.8,58426.0
29171,66.1,12.1,0.8,48833.0
29173,79.7,9.6,0.1,54194.0
29175,79.0,12.4,1.2,50440.0
29177,79.6,10.0,1.5,65303.0
29179,77.1,11.8,1.0,39552.0
29181,71.1,7.3,0.9,36066.0
29183,91.5,25.9,2.4,87644.0
29185,71.3,9.5,1.2,39000.0
29186,79.5,10.2,1.5,61746.0
29187,80.5,8.1,1.5,46307.0
29189,88.8,25.2,2.6,68661.0
29195,79.1,15.7,0.5,47585.0
29197,64.0,6.1,0.4,44420.0
29199,77.8,8.8,2.5,47708.0
29201,80.5,12.2,1.7,46310.0
29203,68.3,8.7,0.2,36229.0
29205,75.0,13.3,0.9,43809.0
29207,78.1,8.5,1.4,42761.0
29209,86.7,13.6,1.3,51476.0
29211,73.4,9.6,1.0,44056.0
29213,84.2,14.6,1.9,47860.0
29215,72.2,9.1,0.8,35758.0
29217,80.8,10.5,1.8,43910.0
29219,86.8,12.9,2.1,64735.0
29221,70.6,7.8,0.9,42849.0
29223,71.1,7.1,2.0,38018.0
29225,75.4,11.3,0.8,55827.0
29227,78.0,12.2,0.0,47500.0
29229,72.5,7.7,1.8,36711.0
29510,78.9,20.5,2.4,45782.0
30001,83.2,20.3,2.8,45819.0
30003,73.2,12.0,0.2,48273.0
30005,75.3,18.5,1.0,45361.0
30007,77.8,20.6,1.4,57723.0
30009,82.3,20.2,1.7,61209.0
30011,78.9,17.9,0.0,42300.0
30013,79.4,18.5,1.8,52049.0
30015,73.1,23.4,0.1,45707.0
30017,79.9,18.9,1.9,54891.0
30019,76.5,17.2,7.0,56026.0
30021,84.7,17.4,0.8,51681.0
30023,76.2,15.0,0.3,42129.0
30025,81.1,11.3,0.7,69792.0
30027,83.5,20.2,1.2,47618.0
30029,84.7,21.6,1.2,57763.0
30031,89.4,33.2,0.9,70124.0
30033,81.9,16.7,0.0,43750.0
30035,71.9,14.5,1.1,37645.0
30037,74.0,16.1,0.0,49028.0
30039,78.7,23.9,1.8,50795.0
30041,82.3,20.4,4.8,50912.0
30043,85.0,24.3,1.3,71779.0
30045,78.6,21.5,0.3,50329.0
30047,78.5,20.8,2.3,52169.0
30049,84.9,26.4,1.6,66062.0
30051,68.8,15.7,2.2,46750.0
30053,77.7,14.4,1.6,39820.0
30055,78.9,13.0,7.4,57045.0
30057,78.9,24.9,1.7,55892.0
30059,71.5,20.5,0.0,46815.0
30061,69.3,17.0,2.4,48672.0
30063,89.2,27.7,2.5,56247.0
30065,76.2,11.4,1.0,46328.0
30067,84.5,22.2,0.7,53082.0
30069,87.3,21.7,0.5,40000.0
30071,73.5,11.5,0.4,46686.0
30073,78.9,19.4,0.2,54235.0
30075,71.0,16.3,0.7,57755.0
30077,65.3,11.2,0.0,50332.0
30079,78.3,17.0,0.0,42350.0
30081,84.6,18.0,2.3,55090.0
30083,80.8,13.9,1.9,64158.0
30085,67.8,14.1,1.2,45458.0
30087,61.7,11.3,1.9,57769.0
30089,75.9,15.3,0.1,42284.0
30091,81.5,17.2,1.8,54135.0
30093,79.1,19.8,2.0,49359.0
30095,81.7,18.6,0.9,67448.0
30097,81.7,16.3,1.0,53790.0
30099,78.4,18.7,2.9,56649.0
30101,79.7,16.5,4.0,49725.0
30103,70.6,24.2,0.9,44671.0
30105,80.0,15.7,2.2,51087.0
30107,69.7,15.0,0.9,35265.0
30109,74.6,18.3,0.0,50972.0
30111,86.2,22.8,1.8,62630.0
31001,82.7,15.8,0.8,56007.0
31003,79.2,12.9,0.6,52569.0
31005,77.1,17.6,0.0,48500.0
31007,82.5,18.3,0.8,53864.0
31009,91.6,13.3,0.0,55268.0
31011,78.9,12.8,0.9,60094.0
31013,88.4,14.4,0.1,61904.0
31015,73.5,12.8,1.4,53846.0
31017,84.6,16.4,4.1,41979.0
31019,86.7,22.2,1.5,63513.0
31021,72.4,17.5,2.2,51961.0
31023,83.4,18.8,0.8,59232.0
31025,85.0,19.7,1.2,73683.0
31027,81.3,14.2,0.6,64703.0
31029,85.2,15.8,3.5,56135.0
31031,81.9,17.6,1.0,55431.0
31033,81.5,19.3,1.1,52270.0
31035,80.9,14.0,0.3,63686.0
31037,80.9,10.6,0.2,64269.0
31039,72.0,16.9,2.3,59202.0
31041,78.9,18.2,1.6,53891.0
31043,77.3,10.8,1.6,61227.0
31045,85.6,20.5,0.0,49379.0
31047,84.4,12.6,0.9,56731.0
31049,82.1,15.5,0.3,48958.0
31051,76.1,16.9,0.4,57243.0
31053,82.8,12.5,0.8,58439.0
31055,87.4,26.0,2.4,66600.0
31057,74.7,17.2,1.1,49211.0
31059,78.9,14.5,0.6,62151.0
31061,75.8,12.3,1.5,50231.0
31063,74.3,15.3,0.8,59250.0
31065,76.2,14.3,3.5,53533.0
31067,82.3,15.1,1.5,51812.0
31069,76.7,17.4,0.8,42076.0
31071,72.3,25.0,2.2,54659.0
31073,82.6,20.8,0.5,65086.0
31075,74.7,18.7,3.3,43625.0
31077,72.4,12.0,3.0,46830.0
31079,84.1,14.4,1.4,58595.0
31081,89.0,16.7,4.3,68649.0
31083,77.2,19.0,0.2,51534.0
31085,82.0,17.2,0.0,52396.0
31087,73.0,10.5,0.9,46000.0
31089,76.0,17.8,1.2,60214.0
31091,70.6,21.9,2.1,48654.0
31093,77.2,17.0,0.9,59432.0
31095,72.6,14.2,0.6,48981.0
31097,77.4,13.2,0.3,49382.0
31099,84.0,20.1,1.9,62899.0
31101,82.5,13.7,1.9,52169.0
31103,79.9,16.8,1.5,55250.0
31105,75.2,9.4,1.4,48056.0
31107,79.4,13.7,0.5,53653.0
31109,89.5,24.8,2.2,62464.0
31111,85.3,14.1,1.3,59995.0
31113,80.3,21.6,0.0,45990.0
31115,70.9,16.2,0.0,46111.0
31117,68.8,18.5,0.0,51932.0
31119,79.8,16.5,1.2,52334.0
31121,79.1,12.7,2.1,52254.0
31123,76.4,16.4,0.7,46903.0
31125,79.5,10.6,0.3,53147.0
31127,78.0,19.3,0.0,50236.0
31129,76.1,16.3,2.0,52975.0
31131,83.9,17.2,1.0,64755.0
31133,69.2,9.4,0.0,46063.0
31135,84.1,21.9,1.7,61389.0
31137,82.4,18.1,0.5,58105.0
31139,83.3,18.9,1.1,57629.0
31141,82.3,15.5,0.9,60878.0
31143,85.2,15.0,0.1,59837.0
31145,80.8,16.7,1.5,48140.0
31147,80.7,13.2,0.9,44524.0
31149,69.2,22.7,0.0,51458.0
31151,78.2,14.0,0.1,52956.0
31153,92.4,26.2,2.4,83051.0
31155,84.4,19.5,0.6,70414.0
31157,78.8,16.2,2.1,53433.0
31159,85.1,21.6,0.7,71111.0
31161,77.5,15.3,0.8,45543.0
31163,77.2,14.8,1.8,53158.0
31165,73.2,20.1,2.3,47422.0
31167,80.8,15.2,2.4,64808.0
31169,80.1,14.9,0.4,53234.0
31171,89.5,20.9,1.0,59000.0
31173,69.8,13.0,1.1,55574.0
31175,71.9,20.4,1.3,56205.0
31177,86.0,22.7,2.8,71505.0
31179,89.0,21.7,0.7,58894.0
31181,82.3,13.6,3.6,51684.0
31183,70.8,16.2,0.0,48438.0
31185,87.5,17.6,2.2,63105.0
32001,84.7,13.6,3.3,56335.0
32003,85.3,16.7,1.7,61048.0
32005,90.5,20.1,0.9,71415.0
32007,87.0,11.2,1.0,79375.0
32009,62.3,12.8,1.4,31845.0
32011,88.4,9.4,0.0,67478.0
32013,85.3,13.0,1.3,66123.0
32015,90.2,6.8,0.0,73797.0
32017,73.3,9.3,1.1,56537.0
32019,88.0,9.7,0.8,58814.0
32021,73.9,12.0,0.0,31500.0
32023,75.5,7.5,1.3,47308.0
32027,80.3,4.5,0.7,57074.0
32029,85.9,23.2,7.2,64000.0
32031,87.2,19.6,1.6,68272.0
32033,79.0,9.4,0.2,57353.0
32510,85.4,15.0,1.4,58305.0
33001,86.2,18.4,1.3,67328.0
33003,88.9,21.7,2.1,66932.0
33005,85.4,21.2,1.6,64686.0
33007,81.3,12.6,1.0,48945.0
33009,83.9,21.4,1.1,67476.0
33011,90.1,24.6,2.4,82099.0
33013,87.6,20.3,2.1,77937.0
33015,92.3,26.3,2.6,93962.0
33017,88.1,22.8,2.1,72682.0
33019,84.2,18.8,1.3,63760.0
34001,85.4,18.6,1.5,63680.0
34003,91.2,31.0,3.3,104623.0
34005,90.8,24.9,2.3,90329.0
34007,86.5,20.0,2.2,70957.0
34009,87.0,21.6,1.8,72385.0
34011,82.1,11.1,0.8,55709.0
34013,82.5,21.2,3.6,63959.0
34015,89.8,22.6,2.1,89056.0
34017,87.6,26.4,3.7,75062.0
34019,91.9,31.9,3.7,117858.0
34021,84.9,23.2,2.2,83306.0
34023,88.1,26.4,3.0,91731.0
34025,90.6,28.8,3.5,103523.0
34027,92.7,32.5,3.6,117298.0
34029,84.0,20.7,2.3,72679.0
34031,86.3,20.0,2.3,73562.0
34033,83.2,14.5,0.9,64234.0
34035,93.4,30.3,4.7,116510.0
34037,90.9,24.2,2.4,96222.0
34039,86.7,22.3,2.5,82644.0
34041,88.2,23.3,2.8,83497.0
35001,83.0,19.5,1.8,54308.0
35003,57.5,10.0,0.7,36607.0
35005,73.0,11.9,0.8,46254.0
35006,64.2,11.0,0.8,44731.0
35007,71.5,13.0,0.7,36937.0
35009,84.2,13.5,1.9,48903.0
35011,68.8,6.7,2.3,31532.0
35013,77.4,17.3,1.3,44024.0
35015,80.4,10.7,0.7,65000.0
35017,78.6,15.5,1.4,37453.0
35019,51.5,4.4,0.0,31061.0
35021,51.7,14.9,0.0,32500.0
35023,73.3,13.3,0.0,44722.0
35025,80.6,8.2,0.8,61867.0
35027,77.0,16.5,1.4,44939.0
35028,91.6,25.2,0.7,119266.0
35029,69.3,7.5,0.7,32251.0
35031,47.3,6.1,0.9,36179.0
35033,45.6,6.2,2.2,29458.0
35035,82.9,12.6,2.6,45032.0
35037,60.1,9.6,1.3,33962.0
35039,60.7,10.6,0.4,42264.0
35041,81.3,14.7,1.7,42917.0
35043,85.6,18.2,2.0,65071.0
35045,66.7,9.0,1.0,47643.0
35047,64.0,11.1,0.3,32310.0
35049,82.0,20.6,1.3,60668.0
35051,68.7,13.4,1.0,33873.0
35053,59.3,10.2,0.6,40297.0
35055,74.2,18.8,2.3,41973.0
35057,67.3,10.0,0.6,38240.0
35059,67.1,7.2,2.8,35484.0
35061,71.4,11.2,1.0,50801.0
36001,85.9,22.1,1.9,68327.0
36003,78.5,11.8,0.8,51227.0
36005,80.0,12.9,1.7,41895.0
36007,84.0,15.7,1.8,52237.0
36009,75.7,10.0,0.4,50700.0
36011,81.7,13.6,0.9,57985.0
36013,79.6,13.0,1.1,48315.0
36015,82.1,12.7,1.7,54883.0
36017,82.0,10.5,3.4,51756.0
36019,82.3,13.5,1.2,59510.0
36021,82.2,17.6,1.7,68750.0
36023,78.7,14.7,1.4,59194.0
36025,79.4,11.8,1.7,49945.0
36027,89.6,19.4,2.0,81842.0
36029,84.4,19.7,1.8,59464.0
36031,81.3,16.6,1.6,58109.0
36033,78.8,10.6,1.1,52905.0
36035,79.7,9.8,1.4,51663.0
36037,82.7,12.9,2.0,60635.0
36039,73.8,12.4,2.2,56681.0
36041,79.5,10.0,1.0,60625.0
36043,83.3,12.1,1.1,58438.0
36045,86.2,13.3,2.3,54726.0
36047,83.0,23.3,5.2,63973.0
36049,81.1,10.5,1.4,56192.0
36051,84.9,14.8,1.7,60248.0
36053,83.0,14.8,2.0,61176.0
36055,86.2,21.5,2.6,62087.0
36057,78.7,10.6,1.6,50146.0
36059,91.0,25.6,2.9,120036.0
36061,87.2,31.7,6.4,89812.0
36063,82.5,14.7,1.1,57252.0
36065,84.2,15.1,1.1,59113.0
36067,82.5,20.1,2.4,62668.0
36069,86.7,19.6,1.7,64795.0
36071,84.3,17.7,2.1,80816.0
36073,82.1,10.6,1.5,52958.0
36075,87.0,11.2,1.3,59070.0
36077,81.3,18.1,0.9,56171.0
36079,92.7,23.1,2.9,107246.0
36081,85.6,20.7,2.9,72028.0
36083,86.7,20.0,1.7,72510.0
36085,84.2,21.0,2.3,85381.0
36087,84.6,22.9,2.9,94840.0
36089,81.8,11.6,1.2,52071.0
36091,90.0,23.2,1.7,85224.0
36093,86.1,18.0,1.9,66488.0
36095,77.7,13.4,1.3,58926.0
36097,81.2,12.7,0.3,53291.0
36099,81.7,12.0,2.5,54865.0
36101,82.4,12.5,1.2,55349.0
36103,89.1,20.4,2.5,105362.0
36105,82.5,14.6,1.5,60433.0
36107,85.9,15.8,1.3,61965.0
36109,86.1,23.4,1.5,61361.0
36111,88.5,17.8,2.2,65306.0
36113,84.4,17.2,0.6,64658.0
36115,81.7,11.6,1.1,59613.0
36117,84.5,13.8,1.4,62003.0
36119,88.4,24.5,3.4,99489.0
36121,81.0,11.1,0.6,58746.0
36123,74.6,14.2,0.8,55307.0
37001,81.2,17.5,1.2,51580.0
37003,78.9,10.0,1.3,51329.0
37005,77.7,12.6,0.1,37158.0
37007,78.9,7.9,0.7,39799.0
37009,75.5,13.5,3.3,43030.0
37011,75.2,14.6,0.9,42695.0
37013,74.0,12.5,0.8,48051.0
37015,61.2,8.8,0.1,35042.0
37017,77.2,12.8,0.5,37188.0
37019,88.1,18.9,2.0,59763.0
37021,82.0,25.1,1.4,55032.0
37023,75.3,10.7,0.9,43915.0
37025,88.7,21.3,2.1,71177.0
37027,80.9,11.0,1.5,46094.0
37029,89.9,13.5,0.2,63834.0
37031,87.3,17.0,1.1,57871.0
37033,69.3,10.4,1.4,47938.0
37035,83.6,16.2,1.4,54690.0
37037,80.8,23.6,2.0,69799.0
37039,75.6,13.2,1.0,40793.0
37041,71.9,13.5,0.9,44050.0
37043,75.4,17.6,2.5,42160.0
37045,70.3,12.3,1.1,43512.0
37047,71.4,8.7,1.4,38487.0
37049,81.4,15.5,1.3,53894.0
37051,85.7,16.7,1.6,48177.0
37053,84.2,18.2,2.2,73741.0
37055,92.6,25.6,0.9,65420.0
37057,82.6,13.3,1.3,50454.0
37059,87.5,16.1,1.1,62028.0
37061,71.2,10.2,0.6,43422.0
37063,88.6,25.7,2.0,62812.0
37065,66.6,11.6,1.4,40489.0
37067,84.0,21.0,1.0,53583.0
37069,81.9,15.3,1.6,58172.0
37071,83.2,15.1,1.7,53474.0
37073,74.0,7.6,2.0,45871.0
37075,69.0,8.9,2.6,42207.0
37077,83.8,16.0,2.1,56924.0
37079,74.6,7.7,0.4,43563.0
37081,81.6,23.4,1.6,54794.0
37083,58.1,9.9,1.3,35904.0
37085,81.0,14.9,1.9,54565.0
37087,73.3,17.0,1.4,51548.0
37089,84.8,20.0,1.1,58928.0
37091,70.6,9.2,0.4,42588.0
37093,83.2,12.6,1.4,51140.0
37095,65.5,7.9,0.0,46667.0
37097,87.1,20.7,0.9,62551.0
37099,72.7,15.7,1.0,46820.0
37101,80.5,17.0,2.2,61806.0
37103,64.6,10.8,0.4,38324.0
37105,74.9,14.3,0.6,52294.0
37107,76.6,11.0,0.6,39923.0
37109,84.7,15.8,1.2,59592.0
37111,76.7,13.0,1.2,47085.0
37113,75.3,15.7,1.6,45703.0
37115,72.4,18.8,0.6,46190.0
37117,72.1,9.5,1.4,39909.0
37119,90.1,30.2,2.7,69240.0
37121,76.1,14.6,2.1,48841.0
37123,71.1,11.2,0.5,45147.0
37125,84.4,24.1,1.6,63324.0
37127,79.4,14.6,0.9,49949.0
37129,87.5,27.8,3.5,56689.0
37131,54.6,10.3,0.9,38969.0
37133,89.7,16.4,1.9,51560.0
37135,89.5,26.1,2.4,74803.0
37137,78.0,11.9,1.2,48531.0
37139,81.8,14.5,0.4,54439.0
37141,82.1,19.3,1.6,60044.0
37143,77.8,11.5,2.4,51036.0
37145,80.6,11.0,1.4,57323.0
37147,83.8,20.3,1.9,49337.0
37149,79.0,20.5,1.6,52125.0
37151,80.5,11.5,0.9,48984.0
37153,76.7,11.5,0.9,39051.0
37155,63.0,9.3,0.6,35362.0
37157,72.2,10.1,2.2,45697.0
37159,83.4,14.3,0.9,51054.0
37161,74.6,13.0,1.7,43183.0
37163,72.3,10.2,0.9,42914.0
37165,67.6,10.2,0.5,35936.0
37167,82.4,12.7,0.7,54104.0
37169,73.8,9.2,1.9,51668.0
37171,68.7,12.2,0.9,44979.0
37173,66.6,12.5,1.2,45554.0
37175,83.9,21.0,1.3,51509.0
37177,66.2,7.9,2.2,38250.0
37179,91.7,24.6,2.0,82557.0
37181,74.5,11.6,2.5,41827.0
37183,93.1,33.5,3.5,83567.0
37185,65.0,9.8,0.7,37476.0
37187,65.6,10.7,0.0,30941.0
37189,84.4,23.3,1.8,46453.0
37191,83.7,13.7,1.3,47221.0
37193,79.6,11.1,1.1,44980.0
37195,76.4,13.4,1.5,44594.0
37197,75.6,10.2,1.8,46954.0
37199,75.6,12.0,2.5,44554.0
38001,79.6,13.6,1.3,48750.0
38003,80.0,22.5,1.4,60472.0
38005,64.2,13.1,0.5,50329.0
38007,76.8,19.8,0.0,64896.0
38009,85.3,20.4,0.0,65074.0
38011,85.8,14.5,1.4,70521.0
38013,82.9,18.6,0.5,79405.0
38015,85.4,26.2,1.9,72974.0
38017,87.1,28.1,1.2,65976.0
38019,80.3,18.4,3.3,54955.0
38021,77.2,20.9,1.1,64521.0
38023,68.4,13.8,0.0,64650.0
38025,83.5,15.8,1.0,82750.0
38027,75.6,16.7,0.0,52895.0
38029,66.8,14.8,0.6,51012.0
38031,81.7,20.1,1.0,61250.0
38033,79.1,18.2,0.7,72308.0
38035,81.8,24.1,1.2,53721.0
38037,76.6,14.4,0.7,53750.0
38039,83.1,22.2,4.1,53917.0
38041,81.1,12.0,0.9,59750.0
38043,72.0,14.4,3.9,52063.0
38045,80.5,18.3,1.1,61477.0
38047,78.7,17.7,0.0,60592.0
38049,78.8,16.7,1.2,67039.0
38051,69.9,9.9,0.6,51136.0
38053,86.7,21.0,0.7,75238.0
38055,77.7,17.0,1.3,70261.0
38057,83.5,16.2,2.3,82087.0
38059,86.1,20.7,1.2,72778.0
38061,76.6,15.7,2.1,70412.0
38063,70.9,21.7,1.3,53063.0
38065,75.6,16.4,0.9,66641.0
38067,73.8,16.5,0.9,60910.0
38069,82.6,17.1,0.0,57398.0
38071,77.5,19.5,2.0,52688.0
38073,76.3,16.8,0.3,62235.0
38075,89.5,18.3,0.5,69848.0
38077,83.5,17.5,1.2,60833.0
38079,69.5,14.3,0.6,46481.0
38081,86.9,15.0,1.9,64564.0
38083,62.9,13.9,0.0,54250.0
38085,66.6,10.0,0.0,41893.0
38087,79.5,20.9,1.4,65833.0
38089,83.9,17.8,1.9,69412.0
38091,79.7,25.2,3.9,77167.0
38093,78.4,18.4,0.6,52815.0
38095,68.3,11.8,0.0,49464.0
38097,79.0,21.3,0.2,67604.0
38099,74.5,12.8,1.3,55428.0
38101,87.8,20.4,2.0,68098.0
38103,80.8,20.1,1.3,56519.0
38105,79.5,20.2,0.5,79508.0
39001,71.4,8.5,0.8,40067.0
39003,82.7,11.5,1.1,51892.0
39005,82.6,14.4,1.0,55422.0
39007,80.1,10.2,0.8,47925.0
39009,78.7,14.5,0.6,42414.0
39011,85.6,11.4,0.8,66193.0
39013,76.5,10.4,0.9,51574.0
39015,77.4,9.1,0.3,57200.0
39017,88.8,20.4,1.3,69023.0
39019,74.8,8.3,0.9,52574.0
39021,85.5,10.3,0.7,59909.0
39023,85.6,11.7,1.2,51504.0
39025,87.5,18.3,1.4,69720.0
39027,83.8,12.6,0.7,54683.0
39029,80.6,9.5,1.1,49407.0
39031,74.3,9.8,0.9,48552.0
39033,82.5,10.0,1.6,46391.0
39035,81.8,19.5,1.8,51741.0
39037,79.8,9.9,0.8,54799.0
39039,82.8,11.8,0.5,62110.0
39041,94.7,33.9,2.2,111411.0
39043,81.9,15.9,1.8,58408.0
39045,86.3,18.8,1.9,70906.0
39047,80.6,10.2,2.6,48637.0
39049,89.6,25.3,2.4,62352.0
39051,84.7,11.3,0.6,61290.0
39053,73.5,9.9,0.8,48975.0
39055,83.5,24.3,1.0,83730.0
39057,89.5,20.7,1.5,70055.0
39059,77.2,9.6,1.5,46352.0
39061,86.6,23.4,1.9,59190.0
39063,86.6,17.2,1.0,57384.0
39065,80.1,9.9,0.8,50214.0
39067,75.6,7.7,1.7,49454.0
39069,87.1,11.7,1.3,60425.0
39071,75.6,7.7,0.5,47973.0
39073,79.3,9.4,0.3,54774.0
39075,58.7,7.0,0.7,64453.0
39077,83.1,9.8,1.6,55041.0
39079,77.0,10.2,0.4,48915.0
39081,79.8,11.3,1.7,46849.0
39083,84.5,15.1,1.5,61590.0
39085,88.3,17.9,1.3,65814.0
39087,78.0,10.7,1.1,46584.0
39089,87.4,18.6,2.0,67736.0
39091,85.7,11.4,1.0,60417.0
39093,81.6,16.0,1.4,58798.0
39095,84.8,16.6,1.5,49946.0
39097,86.2,12.3,1.4,68663.0
39099,83.1,16.1,1.6,47092.0
