year,data_year,cfips,county,state,microbusiness_density,pct_college,pct_in_arts_industry,pct_divorced,pct_house_price_gt1mill,pct_house_price_250k_500k,pct_in_finance_industry,pct_in_it_industry,pct_employed_at_government,pct_house_price_500k_1mill,pct_housing_single_detached,pct_employed_at_self_employed,pct_with_libarts_degree,median_hh_inc,pct_insured,total_population,birth_rate,pct_with_scieng_degree,pct_moved_within_state,pct_broadband,median_age,pct_moved_from_abroad
2020,2018,29055,Crawford County,Missouri,3.049869633,7.5,10.875781,13.9,0,0,3.145186911,0.6,11.5,0,75.1,11.3,19,38036,82.8,24280,55,23.9,4.3,66.7,41.7,0.3
2020,2018,29057,Dade County,Missouri,2.439464633,10,2.768834514,13.4,0,0,5.92401803,0.5,14.5,0,80.8,16.7,11.6,39979,87,7590,42,31.5,5.8,67.5,46.4,0.5
2020,2018,29059,Dallas County,Missouri,2.605956458,6.9,8.181378086,15.9,48.27586207,0,4.502178473,1,8,44.82758621,75,19.7,14.3,41551,80.7,16499,28,34.3,4.9,63.3,43.5,0
2020,2018,29061,Daviess County,Missouri,2.503106883,13.5,6.951566952,9.7,0,0,3.846153846,0.5,19.9,0,86.7,17,17.8,50380,84.5,8302,72,30.5,4.9,72.1,40.5,0.1
2020,2018,29063,DeKalb County,Missouri,1.118738892,11.8,4.583723106,14.1,0,0,7.413470533,0.6,16.3,0,73,9.3,15.8,50000,92.6,12564,53,22.1,10.9,71.3,40.2,0.1
2020,2018,29065,Dent County,Missouri,1.828249042,9.2,6.388443018,13,0,82.92682927,2.953451043,3.4,12.2,0,69.9,10.3,21.8,39916,83.7,15504,54,25.6,5,65,44.4,0.3
2020,2018,29067,Douglas County,Missouri,0.175096662,6.7,5.102040816,12.2,0,29.26829268,4.831320283,1,11.5,0,82.2,18.2,16.5,34372,85.1,13374,63,37.9,5,59.7,47.6,0.2
2020,2018,29069,Dunklin County,Missouri,1.228769758,8.8,5.455667195,15.6,0,0,3.102414948,1,14.4,0,80.3,10.6,25.4,34186,85,30428,68,17.6,3.1,70.9,39.9,0.3
2020,2018,29071,Franklin County,Missouri,3.744920925,12.7,8.606426981,11.8,0,16.91678035,6.134664333,1.7,8.6,4.502046385,77.7,8.7,19.4,55312,91.8,102781,67,27.8,3.9,76,40.8,0.1
2020,2018,29073,Gasconade County,Missouri,2.382796783,11.8,7.096212451,10.9,0,6.802721088,4.513133072,1.6,11,0,84.7,12.6,14.9,53439,93.3,14746,85,29.7,6.4,75.2,45.8,0
2020,2018,29075,Gentry County,Missouri,1.303843617,12.2,5.254461335,10.1,0,0,4.957038995,1,14,0,85,12.6,15,42689,89.1,6665,87,19.8,2.5,72.9,41.5,0.1
2020,2018,29077,Greene County,Missouri,6.795384725,19,10.61349782,12.5,0.854700855,7.905982906,6.621490523,2.2,10.4,2.724358974,71.2,8.7,24.4,44808,89.6,288429,58,25.5,5.5,75.1,36,0.4
2020,2018,29079,Grundy County,Missouri,1.34474855,11.3,7.538126362,12.1,0,0,3.093681917,0.9,15.6,0,81.3,13.2,13.7,42574,83.8,10039,86,23,4.4,70.8,40.8,0.4
2020,2018,29081,Harrison County,Missouri,1.378349067,10.7,7.031042717,13.7,0,0,3.608384187,1.5,16.7,0,80.9,14.3,12.8,40168,86.3,8554,32,21.5,2.9,74.1,43,0.2
2020,2018,29083,Henry County,Missouri,2.1441948,10.5,8.390895708,14.8,0,0,5.254218095,0.5,12.6,0,76.8,11.2,18.6,43911,88.6,21765,78,23.8,5.5,73.2,44.2,0.3
2020,2018,29085,Hickory County,Missouri,1.376597867,6.3,9.116022099,16.2,0,0,3.652547575,2.5,13.7,0,65.1,15.6,21.6,36190,83.1,9368,31,24,6.6,64.9,55,0
2020,2018,29087,Holt County,Missouri,1.4284372,13.7,4.653417353,12.9,0,0,3.732428502,2.1,15.5,0,80.6,17.1,19.9,45610,91.3,4456,113,35.1,4.7,68.2,48.4,0
2020,2018,29089,Howard County,Missouri,1.718617467,15,8.102390523,11.2,0,0,4.569494394,0.8,16.5,0,80.1,12.9,18.3,50372,91.4,10113,26,25.5,4.8,71.5,39.3,0.1
2020,2018,29091,Howell County,Missouri,3.390481517,9.1,8.250586749,13.1,0,33.46303502,4.537521815,1.4,14,0,72.9,13.8,16.4,36143,87.2,40102,57,27.7,2.8,68,40.6,0.2
2020,2018,29093,Iron County,Missouri,1.822884475,7.6,6.822863028,12.9,0,3.636363636,2.626158599,0.7,18,0,74.8,10.2,14.7,37188,87.1,10221,48,20.9,6.5,60.7,45.4,0
2020,2018,29095,Jackson County,Missouri,7.919661408,19.7,9.612156371,13.2,0.183198116,9.945040565,7.657955144,2.6,11.3,1.884323476,69,7.6,25.9,52805,88.4,692003,53,28.2,1.9,78.7,36.7,0.3
2020,2018,29097,Jasper County,Missouri,4.8981446,16.4,10.21465581,13.6,0,18.72611465,3.729160058,1.9,10,0,78.2,8.4,24,46929,87,119238,50,24.3,2.3,71.8,36,0.2
2020,2018,29099,Jefferson County,Missouri,3.083422317,13.5,8.770531882,11.6,0,8.786231884,7.23120665,1.8,9,0,79.4,7.4,20.1,63030,91.6,223302,59,26.5,3.8,82,39,0.1
2020,2018,29101,Johnson County,Missouri,2.648887275,16.7,10.47556252,9.1,0,0,4.088024396,1.6,21.4,0,64.6,8.9,25,53056,91.2,53689,72,24.3,8,85.2,30.1,1.7
2020,2018,29103,Knox County,Missouri,2.675511325,10.9,5.904761905,10.1,0,0,8.19047619,1.7,12.6,0,80.5,17.9,17.8,40383,82.9,3951,69,33.2,3,60.3,44,0.1
2020,2018,29105,Laclede County,Missouri,3.1861009,10.7,7.477009196,11.6,0,0,4.131680661,1.1,11.3,4.405286344,69.2,11.5,22,46192,88.2,35507,65,25.5,3.6,67.9,40.4,0.2
2020,2018,29107,Lafayette County,Missouri,2.507557325,12.8,5.870828708,13.4,0,0,6.791614968,1.9,12.3,0.641025641,79.7,10.5,14.6,54661,91.6,32589,67,25.8,4.8,73.6,42.3,0.3
2020,2018,29109,Lawrence County,Missouri,1.899531367,10.6,6.988896146,12.4,0,0,3.835876729,1.4,10.3,7.766990291,80,12.1,18.6,43373,86.4,38133,57,25.5,4.9,72.7,39.6,0.2
2020,2018,29111,Lewis County,Missouri,1.213592233,8.4,5.283588527,9.7,0,0,4.766012508,0.3,10.1,0,75.5,9.7,20,47764,89.9,10027,61,17.7,4.7,71.8,40.3,0.2
2020,2018,29113,Lincoln County,Missouri,2.887620858,11,7.396865156,10.6,1.39275766,0,6.91866864,1.1,9.7,0,75.7,7.6,17.3,61628,91.6,55563,56,28,4.8,78.4,37,0.2
2020,2018,29115,Linn County,Missouri,3.207479233,10.2,7.441775837,12.8,0,0,5.804221252,6.5,16.2,0,81.9,11.7,17.6,43642,88.5,12186,64,22.6,2.7,68.6,42.1,0.1
2020,2018,29117,Livingston County,Missouri,1.8165016,12.7,8.766086298,14.2,0,0,3.179409538,2,19.2,0,78.9,11,19.7,47885,88.2,15076,59,18.4,6.9,67.5,40.3,0.1
2020,2018,29119,McDonald County,Missouri,1.755551625,7.8,7.31292517,12.2,0,3.205128205,3.603316327,2,9.2,0,66.4,9.3,24.1,42019,80.8,22827,70,16.5,3.3,49.6,38.3,0.2
2020,2018,29121,Macon County,Missouri,2.0224799,10.6,6.600660066,14.2,0,21.58273381,5.217664624,2.2,13.8,0,75.6,10.2,17.7,40007,88.6,15254,59,32.9,3,65.1,43.3,0.2
2020,2018,29123,Madison County,Missouri,1.26811595,10.1,6.35551142,9.3,0,47.61904762,2.522343595,0.4,15.1,0,78.1,9.4,21.4,41322,90.7,12205,43,31.1,4.4,65.2,42.1,0
2020,2018,29125,Maries County,Missouri,1.044765567,10.1,3.481098722,15.3,0,0,3.39951047,2.4,20.8,0,78.1,12.5,12.8,44436,87.7,8884,37,32.2,9.1,63.2,45,0.2
2020,2018,29127,Marion County,Missouri,2.0955725,13.6,9.686783804,13.2,0,0,3.430099312,1.2,13.9,0,75.9,9.4,20.1,46762,90.2,28672,69,25.2,4.7,75.9,39.1,0.1
2020,2018,29129,Mercer County,Missouri,0.607670704,10.7,3.975903614,14.3,0,0,2.891566265,4.1,16.1,0,85.8,20.3,12.9,44085,82.8,3664,56,20.1,1.9,65,43,0
2020,2018,29131,Miller County,Missouri,1.905260392,10.5,9.904832302,10.3,0,4.761904762,4.564353691,0.9,17.7,0,74,11.5,20.9,42718,89.3,25049,78,25,4.5,67,40.8,0
2020,2018,29133,Mississippi County,Missouri,0.788550491,8.7,5.586592179,14,0,0,3.266007735,0,17.1,0,77.6,8.3,22,32846,86.4,13748,88,28.4,5.2,66.6,40.4,0
2020,2018,29135,Moniteau County,Missouri,1.39564465,14.2,5.900105628,11.3,0,0,6.428248076,1.5,22.6,3.846153846,83.5,10.4,19.1,54828,84.6,15958,48,31.5,7.7,61.9,37.9,0.2
2020,2018,29137,Monroe County,Missouri,1.8719627,8.9,3.866976025,13.6,0,0,3.944315545,0.9,14.6,1.785714286,77.8,9.9,17,43973,89.2,8654,68,25.2,3.1,67.7,45.4,0
2020,2018,29139,Montgomery County,Missouri,1.81947245,8.8,4.710793083,13.4,0,0,4.730669847,0.2,15.4,0,80.9,12,16.3,45862,90.2,11545,81,26.4,4.8,66.8,44,0.2
2020,2018,29141,Morgan County,Missouri,2.681740433,8.1,5.225298588,14.2,0,18.13953488,4.953854506,1.1,14.1,0,73.7,16.6,20.3,37727,77.2,20137,57,28.5,3.7,62,46.1,0.3
2020,2018,29143,New Madrid County,Missouri,0.976872561,7.1,5.496828753,14.9,0,2.880658436,4.137722742,0.4,16.4,0,73.6,7.7,20.2,35399,83.7,17811,73,22.9,3.2,68.3,41.7,0.1
2020,2018,29145,Newton County,Missouri,1.600660467,13.2,8.188964644,11.9,0,21.36363636,3.118363697,1.3,9,0,76.7,11.5,18.7,49023,87,58202,56,26.7,4.9,70.4,39.7,0.1
2020,2018,29147,Nodaway County,Missouri,2.058911925,15.4,13.89441331,7.8,0,0,3.073585247,1.8,19.4,1.123595506,69.4,10.1,26.5,43349,91.8,22547,41,30.8,10.8,76.9,29.2,0.9
2020,2018,29149,Oregon County,Missouri,1.641444458,8.5,10.98901099,12,0,4.026845638,3.663003663,2.2,10.6,0,77.8,15.9,17.1,32534,82.7,10699,80,29.2,4.5,53,46.8,0
2020,2018,29151,Osage County,Missouri,1.714631742,14.1,5.464168216,7.1,0,8.196721311,5.077957374,1,20.9,0,85.2,8.3,15.1,58476,94.7,13619,90,23.1,3.9,63.2,40.3,0.1
2020,2018,29153,Ozark County,Missouri,4.421012475,6.7,5.543166614,11.8,0,3.333333333,5.320165658,0.5,10.3,0,76.3,20.6,22.3,32601,85.9,9236,32,25.9,4.2,59.4,51.3,0.1
2020,2018,29155,Pemiscot County,Missouri,0.783946693,7.6,6.343222423,14.5,0,0,5.474512375,0.2,16.9,0,76.3,7.4,9.4,33390,86.3,17031,55,14.9,2.4,68.5,37.8,0.2
2020,2018,29157,Perry County,Missouri,1.775205508,10.8,5.620302799,8.7,0,0,5.358893367,0.9,8.4,0,78.9,9.7,21.9,54964,94.1,19146,74,24.2,2.9,76.8,40.6,0.2
2020,2018,29159,Pettis County,Missouri,2.616556142,11.6,7.324412918,13.3,0,4.197530864,4.239883927,1.5,10.2,0,79.3,11.1,22.9,44382,86.6,42371,60,22.5,3.9,73.8,37.9,0.2
2020,2018,29161,Phelps County,Missouri,8.503636842,16.4,10.6853779,11,0,11.89516129,4.14170083,0.6,20.3,0,65.8,7.8,20.1,42846,91.2,44789,80,38.4,7,78.9,35.2,0.8
2020,2018,29163,Pike County,Missouri,1.297861483,12.1,5.424403183,15.7,0,15.93406593,2.838196286,2.7,15.8,0,79.7,11.9,21.4,45753,89.2,18489,78,25.8,7.4,70.3,39.1,0.3
2020,2018,29165,Platte County,Missouri,7.442311075,25.5,9.062102727,12.6,0,49.62121212,7.82118665,2.6,13,0,69,8.8,20,76912,93.8,98824,43,31.2,6.6,89.3,38.3,0.6
2020,2018,29167,Polk County,Missouri,2.5987619,12.4,6.735054828,13.2,0,5.673758865,3.148213654,0.9,11.3,0,76,13,15.4,44892,87.6,31549,39,33,5.8,75,37.5,0.2
2020,2018,29169,Pulaski County,Missouri,1.426065183,16.5,11.84813841,9.9,0,20.74927954,3.3502476,1.8,30.5,0,64.2,7,24.8,51665,89.6,52591,46,28,2.6,78.6,27.7,3.1
2020,2018,29171,Putnam County,Missouri,2.207594433,12.5,3.937405351,11.8,11.11111111,29.16666667,6.259464917,0.5,11.8,0,81.9,15.2,17.6,37367,84,4815,52,33.9,1.3,62.3,46.4,0
2020,2018,29173,Ralls County,Missouri,1.046458592,8.7,7.570914902,10.5,24.26035503,0,2.137435078,0.1,15.2,0,88.8,13.1,21.1,55546,90.7,10217,98,21.7,4.9,75.9,45,0
2020,2018,29175,Randolph County,Missouri,2.231371775,9.7,4.511351457,13.1,0,0,7.366267173,1.4,17.7,0,75.1,9.5,20.4,46610,90,24945,45,21.9,6.2,74.3,39.1,0.4
2020,2018,29177,Ray County,Missouri,1.854798983,9.9,5.546765938,12.2,0,0,3.787808283,2.4,10.2,0,85.9,10.5,16.9,59857,89.4,22825,64,23.9,4.2,74.2,41.8,0.2
2020,2018,29179,Reynolds County,Missouri,1.605428658,8.2,5.396697543,11.8,0,14.01869159,1.610954491,1.3,18.6,0,78,12.1,12.7,40929,87.6,6315,20,19.9,2.5,70.2,46.1,0
2020,2018,29181,Ripley County,Missouri,0.810042625,7,4.562292845,14.3,0,9.389671362,3.626437902,1.5,15.2,0,72,12.3,17.6,33343,85.7,13693,51,24.1,2.4,62.6,42.7,0.1
2020,2018,29183,St. Charles County,Missouri,6.924133058,24.1,9.107693488,10.4,2.080924855,14.97109827,9.801608425,3,9,0.289017341,76.6,7,18.6,81411,95.1,389985,49,29,3.5,88.3,38.2,0.2
2020,2018,29185,St. Clair County,Missouri,1.613900308,8.6,4.927616927,14.8,0,4.285714286,2.533407572,0.7,15.2,0,72.9,15.9,11.6,38470,87.7,9383,50,30.5,5.7,64.3,49.9,0.1
2020,2018,29186,Ste. Genevieve County,Missouri,2.04743175,10.9,7.136332496,10.4,0,0,2.98013245,1.2,9.5,0,83.1,6.9,15.6,56234,94.3,17871,31,31.2,6.5,71.6,43.4,0
2020,2018,29187,St. Francois County,Missouri,2.002964567,8,7.76555148,14.1,0,3.559322034,4.560779519,0.9,20,8.13559322,72.6,7.4,18.9,45774,89.4,66342,47,24.3,4.9,75.8,39.6,0.2
2020,2018,29189,St. Louis County,Missouri,9.394755917,24.8,8.976047122,10.9,0.807560137,13.9347079,9.612110125,2.6,8.6,1.099656357,73.4,8.5,20.6,65300,93.3,998684,52,33,3.1,84.7,40.3,0.5
2020,2018,29195,Saline County,Missouri,1.900322025,11.4,5.749311033,11.9,0,1.775147929,3.17399981,0.5,15.7,0,78.9,9.1,17.5,43201,91.3,23102,73,31.3,5,73.5,38,0.9
2020,2018,29197,Schuyler County,Missouri,1.116656575,6.5,4.535864979,13.7,0,12.5,1.845991561,0.5,16.4,0,74.4,14,11.7,39697,82.9,4502,85,16.4,3.4,57.9,39.3,0
2020,2018,29199,Scotland County,Missouri,2.697824683,8.8,3.346080306,10.1,0,11.11111111,3.776290631,1.7,9.8,0,80.2,24.9,20.6,42965,64.6,4898,159,23.8,1.8,72.3,37.5,0
2020,2018,29201,Scott County,Missouri,2.5132678,9,6.998630055,12.8,0,7.83847981,5.426171898,2.7,12.7,0,74.7,9.3,21.7,42231,87.9,38729,54,27,5.3,74,39.9,0.2
2020,2018,29203,Shannon County,Missouri,2.326663575,10.6,8.26730968,18.1,14.63414634,0,3.685842232,0,17.2,0,75.4,15.1,15.8,32180,83,8246,73,24.8,6,57.5,45.1,0.6
2020,2018,29205,Shelby County,Missouri,2.87493665,11.8,3.667232598,10.5,0,9.183673469,6.078098472,1.4,12.3,8.163265306,80.4,19,12.1,44051,87.1,6061,61,28.1,4.8,71.5,41.5,0
2020,2018,29207,Stoddard County,Missouri,1.768084342,9,5.373442337,15.7,0,9,4.984522581,1.2,12.5,0,79.6,11.1,21.5,40567,88.4,29512,63,21.3,4.6,70.9,41.4,0.2
2020,2018,29209,Stone County,Missouri,4.733562283,13,18.43150232,11.2,9.447004608,6.912442396,5.898411648,1.3,10.4,10.82949309,74.4,14.6,15.2,46443,90.2,31527,49,27,4.8,77.5,53.3,0.1
2020,2018,29211,Sullivan County,Missouri,0.685140058,7.2,4.645015106,16.2,0,0,3.32326284,1.5,14.8,0,78.4,12.2,17.6,42604,85.4,6317,85,19.4,1.6,65.7,42.6,0
2020,2018,29213,Taney County,Missouri,10.05518293,12.4,25.47729304,14.5,0,16.16666667,4.33016492,1.8,9.2,2.166666667,57,11.2,25.9,41487,83,54720,53,23.2,3.7,77.3,42.1,0.3
2020,2018,29215,Texas County,Missouri,1.637310867,9.7,7.498562392,13.9,0,3.405572755,3.059229442,0.6,22.1,0,74.7,13.5,17.9,35277,83.6,25671,71,32.1,4.2,61.7,42.7,0.1
2020,2018,29217,Vernon County,Missouri,2.186251542,10.5,5.941009762,13,0,0,7.494489346,2.5,13.2,0,77.7,13.1,23.2,43379,86.1,20691,52,28.8,3.3,75,40.9,0.2
2020,2018,29219,Warren County,Missouri,2.654675492,12.5,8.053960198,10,0,23.35526316,5.883531455,1.6,8.8,0,73,9.1,23.3,57948,91.2,33908,86,27.4,5.6,75.7,40.1,0.2
2020,2018,29221,Washington County,Missouri,1.336772992,6,7.883082374,12.9,0,0,3.354738707,1.4,15.4,0,60.9,7.4,19.9,39621,86.6,24931,50,19.8,4,62.3,40.7,0
2020,2018,29223,Wayne County,Missouri,0.833333321,6.9,8.120868744,15.6,0,17.24137931,3.375826251,2.5,11.9,0,68.5,11.9,23.8,34391,85.2,13308,75,19,4.4,67.3,47.3,0
2020,2018,29225,Webster County,Missouri,2.34236995,10.6,6.488991889,12.5,0,0,4.873181409,0.8,10.8,0,78.6,12.4,16.1,47421,84.9,38082,88,26.7,8,67.7,37.1,0
2020,2018,29227,Worth County,Missouri,1.353585425,12.2,8.874458874,11.7,0,75,4.437229437,0.1,18.2,0,86.4,15.4,15.4,52500,93.1,2040,75,15.1,3,70.9,47.9,0
2020,2018,29229,Wright County,Missouri,2.655424658,7.1,4.560406699,15,0,19.33962264,1.809210526,1.2,13.2,0,75.1,18.1,21.1,32752,81.2,18293,62,29.2,4.2,64.7,42,0.2
2020,2018,29510,St. Louis city,Missouri,6.223716817,19.2,12.77173029,12.9,0.936207272,7.054212933,6.581387329,2.8,10.9,0.979751796,45.6,6.4,30.8,41107,88.3,311273,50,33.4,4.9,70.9,35.5,0.7
2020,2018,30001,Beaverhead County,Montana,3.768494342,24.2,15.53336167,9.7,0,66.66666667,6.077348066,3.1,15.9,0,71.5,19.4,16.7,44809,91,9393,43,33.8,6.1,74.5,42.1,0.4
2020,2018,30003,Big Horn County,Montana,1.701943958,12.8,11.28042328,9.1,0,0,3.470899471,0.1,43.9,0,76.8,10.4,23.3,46365,62.1,13376,48,22.7,2.4,60.8,30.8,0
2020,2018,30005,Blaine County,Montana,1.4041967,16.6,6.286379511,8.5,0,0,5.510283275,1.9,36.7,0,77.9,13.2,12.8,38083,82.1,6727,118,31.1,2.2,65.6,33.8,0.2
2020,2018,30007,Broadwater County,Montana,3.030303017,19.1,7.03648548,10.4,0,0,4.87714073,1.1,24.6,0,78.2,17.9,17.9,56469,93.5,5834,126,44.3,6,69.8,46.9,0
2020,2018,30009,Carbon County,Montana,6.033217467,21.1,10.15745008,16.6,0,39.39393939,5.702764977,1.8,14.1,0,80.2,21.8,14.8,57538,92.5,10546,39,35.2,2.6,77.2,50.3,0.2
2020,2018,30011,Carter County,Montana,0.706880308,14.8,4.043545879,9.9,0,0,2.643856921,0,20.1,0,74.7,50.8,17.4,44196,82.1,1318,35,37.8,0.8,75,50.5,0.2
2020,2018,30013,Cascade County,Montana,3.93251485,17.6,11.11923921,13.1,1.552795031,14.28571429,6.651494216,2,16.9,0,67.4,11.2,20.2,48160,91.2,81746,69,26.6,3.3,74.6,38.2,0.5
2020,2018,30015,Chouteau County,Montana,2.027129133,21.8,6.875993641,8.1,0,5.263157895,5.206677266,0,23.4,0,81.5,31.2,15.9,40942,85,5789,103,31.3,4.1,70.4,40.9,1.2
2020,2018,30017,Custer County,Montana,2.663425183,15,8.943215225,12.4,0,14.86486486,4.765588736,1.5,19.1,0,74.5,14.9,20.2,55841,93.4,11845,46,28.3,4.2,74.9,40.7,0.2
2020,2018,30019,Daniels County,Montana,3.047756133,17.4,5.479452055,10.9,0,0,4.452054795,11.7,15.2,0,86.3,30.9,22.3,54750,93.5,1753,71,17.2,0.7,71.1,50.7,0
2020,2018,30021,Dawson County,Montana,2.614039942,15,9.19237013,10.1,0,6.666666667,2.881493506,0.9,16.7,0,72.3,16.7,11.5,59820,93.7,9191,62,34,6.2,76.7,40.5,0.1
2020,2018,30023,Deer Lodge County,Montana,1.80989585,13,17.0439051,13.5,0,0,2.917916553,0,28.1,0,79.3,10.4,12.9,41783,92.1,9100,59,35.5,5.9,71.9,48.5,0.1
2020,2018,30025,Fallon County,Montana,2.541589642,10.3,7.777777778,8.2,0,0,1.241830065,3,16.5,0,76.4,18.9,7.4,60750,92.9,2838,87,36,0.4,81.1,39.3,0
2020,2018,30027,Fergus County,Montana,3.687915592,22.1,7.951176983,13.8,0,0,4.289450741,1.5,18.6,0,79.6,19.5,26,50327,87.6,11273,58,34.4,3.1,76.9,46,0.2
2020,2018,30029,Flathead County,Montana,9.130647575,20.2,11.14372598,13,9.975369458,35.96059113,7.697343413,1.2,12.1,10.22167488,70.7,15.6,22.1,52966,90.3,98082,50,33.7,2.1,81.9,42.1,0.2
2020,2018,30031,Gallatin County,Montana,12.58287533,31.7,13.3470604,9.8,10.27777778,53.05555556,5.261483862,1.4,14.5,17.5,57.8,16.7,21.7,61499,91.7,104729,54,40.8,3.4,86.1,33.5,0.4
2020,2018,30033,Garfield County,Montana,2.635959975,13.5,7.293354943,9.1,0,0,2.755267423,0,19.9,0,70.7,42,11,45893,87.5,1141,82,52,0.5,73.2,43.2,0
2020,2018,30035,Glacier County,Montana,1.74937745,12.4,16.85320706,13.4,16.98113208,0,3.142488162,0.3,39.1,0,69.7,10.1,12.1,31029,61.8,13699,63,30.7,2.8,57.6,31.4,0.4
2020,2018,30037,Golden Valley County,Montana,4.18767515,19.9,7.082152975,13,0,0,0.849858357,0,18.4,0,82.8,30,8.8,39952,88.1,724,29,27.7,7.4,71.5,56,0
2020,2018,30039,Granite County,Montana,3.596523633,16,12.51015435,24.4,0,0,2.843216897,1.5,23.5,0,81,22.1,20.6,48958,89.8,3269,137,30.2,5.1,73.5,54.3,0.1
2020,2018,30041,Hill County,Montana,2.808556442,18.3,10.04044066,12.3,0,28.57142857,2.314879375,1.9,25.1,7.142857143,70.8,12.7,22.3,47141,92,16439,53,27.1,3.5,75.3,34.5,0.2
2020,2018,30043,Jefferson County,Montana,4.058383417,24.1,7.444444444,12.2,0,30.43478261,5.111111111,1.4,24.8,34.7826087,87.4,16.9,16.4,66867,93.1,11778,38,37.1,6.9,79,47.9,0
2020,2018,30045,Judith Basin County,Montana,3.276041667,23.8,7.317073171,13.5,4.545454545,40.90909091,3.760162602,0.3,20.4,0,85.5,34.5,12,45764,93.1,1951,31,40,2.6,78,52.2,0
2020,2018,30047,Lake County,Montana,3.305309725,18.4,8.93495935,13.5,12.09302326,35.81395349,4.821138211,1.4,22.2,14.41860465,75,18,18.9,45488,83.7,29774,88,33.1,5.3,72.5,42.3,0.1
2020,2018,30049,Lewis and Clark County,Montana,6.6406374,23.9,9.908863993,14.6,0,59.01639344,8.048412376,1.3,28.3,1.967213115,66.8,11.5,20.7,62130,93.6,67077,68,38,3.5,79.8,41,0.3
2020,2018,30051,Liberty County,Montana,1.147816342,11.7,4.529307282,10,0,19.56521739,2.397868561,2.4,13.5,0,64.8,24.7,12.9,47419,90.2,2280,37,35.7,2.2,69.4,49.1,0.7
2020,2018,30053,Lincoln County,Montana,5.656999625,14.7,9.159070862,16.4,0,11.6838488,4.395765951,2.3,17.7,34.36426117,75,18.2,15,38287,87.7,19358,27,32.6,1.3,70.9,52.6,0.6
2020,2018,30055,McCone County,Montana,3.830386917,14.9,3.959131545,2.7,0,0,7.535121328,6,16.9,0,86.4,39.2,17.6,47500,94.8,1630,57,19.7,0,68,50.1,0
2020,2018,30057,Madison County,Montana,5.30466715,19,15.13795675,13.8,13,24,3.703703704,2.3,15.1,41,78.5,24.7,21,50247,87.9,8218,33,30.8,4.5,71.1,52.6,2.6
2020,2018,30059,Meagher County,Montana,3.994709033,18.7,7.653061224,14.2,0,39.13043478,2.244897959,0.7,13.7,0,79.6,32.9,10.1,43109,88.4,1968,61,39.8,5.7,64.8,45.9,0.2
2020,2018,30061,Mineral County,Montana,4.450400792,11.8,14.97157296,14.1,0,25.42372881,3.600758054,2.5,16.6,0,68.9,7.5,28.8,41905,90.7,4211,10,28.2,3.8,65.6,52.6,0
2020,2018,30063,Missoula County,Montana,9.326825058,25.8,13.25843747,11.7,7.80141844,23.40425532,5.556421204,2.5,15.3,41.13475177,60.4,12.1,25.3,51270,92.2,115983,31,37.5,4.4,83.9,35.6,0.5
2020,2018,30065,Musselshell County,Montana,2.79680365,9.4,5.446378439,12.9,0,14.63414634,4.772599663,1.5,11.7,0,80,23.5,22.4,41612,92.4,4807,138,29.9,4.9,71.9,48,0.1
2020,2018,30067,Park County,Montana,12.17575425,22.1,15.07145431,13.6,16.32653061,36.73469388,4.74360514,1.5,14.4,42.85714286,72.8,22.8,23.1,49194,88.1,16246,71,42,1.6,80,46.2,0.2
2020,2018,30069,Petroleum County,Montana,2.67341035,19.5,7.01754386,15.6,0,0,0.877192982,0.6,18.9,0,70.6,45.2,21.4,44688,88.2,432,42,36.7,11.7,77,52.1,0
2020,2018,30071,Phillips County,Montana,1.455823317,14.9,7.951247824,8.9,0,0,0.98665119,1.3,23,0,81,24.9,20.9,46222,82.9,4124,43,24.5,3.9,68.5,47.2,0
2020,2018,30073,Pondera County,Montana,2.260324525,18.4,7.109375,12.2,14.28571429,0,5.15625,0.7,20.9,0,77.5,21.7,13.8,45458,89.4,6044,57,37,3.8,71.6,40.5,0
2020,2018,30075,Powder River County,Montana,2.314814833,21.7,2.797927461,9.7,0,0,1.03626943,0.4,22.9,0,72.7,36.8,10.7,52457,88.6,1619,99,49.1,1.2,75,53,0
2020,2018,30077,Powell County,Montana,2.1908097,12.7,9.521973786,14.8,0,0,2.158828065,0.3,24.7,0,82,19.9,19.2,49652,91.1,6861,38,22.2,8.9,70.9,45.3,0
2020,2018,30081,Ravalli County,Montana,6.270619708,16.3,9.87229317,13.7,24.60136674,32.57403189,4.330927263,1.7,13.7,13.8952164,77.8,25.4,22.3,48930,88.4,41902,44,39.7,2.5,76.8,48.8,0.2
2020,2018,30083,Richland County,Montana,2.347227042,13.9,8.866995074,13.8,0,41.79104478,3.990147783,0.8,12.1,0,69.3,14.1,15.7,67272,89,11360,68,19.6,1.9,76.4,38.9,0.1
2020,2018,30085,Roosevelt County,Montana,1.882757083,12.3,9.526261586,13.3,0,0,3.604531411,1.3,36.9,4.255319149,83.3,13.1,13.8,42904,75,11228,49,22.8,2.3,65.8,30.3,0.1
2020,2018,30087,Rosebud County,Montana,1.47538895,13.6,11.40870461,9.9,0,2.43902439,3.811485964,3.2,28.1,0,70,12,10.6,56549,80.3,9250,56,37,2.8,54.5,36.4,0.2
2020,2018,30089,Sanders County,Montana,4.263627425,13.3,10.74339343,10.7,0,15.32846715,2.741417634,1.8,13.5,0,81.3,28.5,20.4,36984,84.5,11521,79,35.3,2.5,67.6,53.2,0
