cfips,pct_broadband,pct_college,pct_in_it_industry,median_hh_inc
29133,66.1,8.1,0.1,32212
29135,59.5,13.2,1.1,50897
29137,63.2,10.2,1.7,42011
29139,61.5,8.4,0.2,43094
29141,58.2,8.2,1.5,34776
29143,62.3,7.1,0.6,33846
29145,66.2,12.9,1.7,46723
29147,73.0,15.2,1.8,41370
29149,53.5,7.8,2.3,32070
29151,59.9,13.8,1.0,54503
29153,55.4,7.5,0.3,32021
29155,62.4,7.3,0.3,32468
29157,72.0,11.0,1.0,54935
29159,71.4,11.4,1.1,43097
29161,76.0,16.4,0.5,41681
29163,66.1,11.5,3.2,45112
29165,87.5,25.6,3.0,74199
29167,71.8,12.7,0.5,44805
29169,77.2,16.6,2.4,51137
29171,63.0,12.6,0.6,37028
29173,75.8,8.3,0.1,50161
29175,69.8,9.1,1.3,44754
29177,71.0,10.3,2.6,57270
29179,63.2,7.0,1.3,40265
29181,64.3,7.5,1.0,33849
29183,86.6,24.3,3.2,78380
29185,60.0,8.2,0.2,35066
29186,68.8,9.7,1.1,50959
29187,71.3,8.0,0.8,42873
29189,82.4,24.9,2.7,62931
29195,69.7,11.5,0.6,41567
29197,56.7,7.7,0.5,38848
29199,69.3,9.3,1.8,42939
29201,71.1,8.2,3.0,41628
29203,49.4,9.5,0.0,31202
29205,69.5,11.3,1.4,42593
29207,68.7,9.3,1.0,40076
29209,72.9,12.8,1.8,43292
29211,62.7,6.2,1.5,42034
29213,74.5,12.0,1.7,39661
29215,57.9,9.6,1.1,35571
29217,71.6,10.3,2.2,41479
29219,74.0,12.2,2.0,56193
29221,59.0,5.8,1.3,37810
29223,61.7,8.7,2.3,35135
29225,64.2,10.0,1.0,45185
29227,68.4,12.4,0.1,48214
29229,61.4,7.0,0.7,31290
29510,67.8,18.9,2.7,38664
30001,72.6,22.3,2.3,43880
30003,59.1,11.7,0.1,47276
30005,63.7,16.5,0.8,35506
30007,67.9,20.6,1.4,55295
30009,72.1,21.0,0.9,56988
30011,70.4,14.0,0.0,45347
30013,72.9,18.3,1.9,46827
30015,67.5,19.6,0.2,39577
30017,75.9,16.2,1.3,53050
30019,72.5,18.9,17.4,53591
30021,75.0,14.6,1.1,59622
30023,70.1,11.3,0.0,41235
30025,74.3,10.8,3.2,56806
30027,72.6,22.1,1.2,47110
30029,79.9,19.8,1.0,51410
30031,85.2,31.8,1.5,59397
30033,70.1,14.1,0.0,47188
30035,53.7,13.6,0.7,29201
30037,70.2,16.9,0.0,43854
30039,73.9,15.5,0.3,49063
30041,71.5,18.1,0.8,45269
30043,77.8,23.3,1.1,64911
30045,70.8,23.7,0.1,43281
30047,68.5,16.5,1.2,42582
30049,78.3,24.1,1.4,60789
30051,61.9,12.6,0.0,46641
30053,69.6,15.2,2.6,36934
30055,66.3,15.9,5.4,46193
30057,67.3,20.5,1.7,47900
30059,64.2,15.3,0.9,41343
30061,63.8,9.6,2.3,40117
30063,81.4,26.0,3.5,49412
30065,73.9,8.8,1.6,38156
30067,75.2,23.0,2.0,44920
30069,73.8,18.5,1.0,46429
30071,67.4,13.8,3.3,42101
30073,66.3,16.5,0.9,44597
30075,68.6,21.2,0.4,51136
30077,65.8,11.0,0.2,44352
30079,69.0,17.0,1.0,50850
30081,74.1,16.8,1.9,44733
30083,74.7,14.4,0.1,66572
30085,64.7,11.1,0.9,39219
30087,56.5,14.7,3.9,54709
30089,65.2,13.1,2.6,36445
30091,76.0,16.1,2.1,51940
30093,71.0,17.7,2.1,40480
30095,77.0,17.9,1.1,61998
30097,70.5,19.9,1.2,49761
30099,72.2,16.5,4.4,51060
30101,70.4,10.9,1.5,46735
30103,64.4,17.7,1.2,42454
30105,71.3,15.6,1.8,55267
30107,64.3,14.3,0.1,37222
30109,53.7,19.6,2.7,47132
30111,80.3,21.0,2.3,57955
31001,76.0,14.7,0.8,51721
31003,70.3,13.7,0.9,46949
31005,69.5,22.7,0.0,41250
31007,79.3,12.0,0.7,55000
31009,78.4,14.3,0.0,52000
31011,75.6,14.4,1.5,53854
31013,76.4,12.8,0.5,56328
31015,65.2,16.3,0.8,48750
31017,67.8,12.5,0.9,42773
31019,80.1,22.7,1.8,55053
31021,64.9,14.1,1.8,50174
31023,71.3,14.2,0.7,52448
31025,82.0,18.3,1.4,68284
31027,74.5,13.3,1.3,57208
31029,75.4,15.0,2.2,54568
31031,76.8,14.3,0.3,53226
31033,72.8,20.6,1.6,58770
31035,74.5,13.0,0.8,54167
31037,68.0,9.3,0.5,54876
31039,65.3,15.7,0.4,50734
31041,65.0,14.6,1.0,48836
31043,72.3,8.3,0.7,52401
31045,69.3,21.3,1.0,46146
31047,73.0,11.0,0.9,51238
31049,69.4,12.2,0.6,53438
31051,70.2,12.9,1.2,57036
31053,74.1,12.5,1.3,51748
31055,80.3,24.7,2.7,58640
31057,72.9,15.3,1.4,44653
31059,70.3,14.1,0.9,56750
31061,69.8,15.1,2.2,49453
31063,67.8,12.5,0.6,52090
31065,70.6,14.9,2.5,43400
31067,74.5,14.6,1.0,52223
31069,68.1,17.4,0.9,48125
31071,60.6,14.0,0.6,46509
31073,74.2,18.8,0.7,61769
31075,71.5,18.4,0.9,45833
31077,63.6,12.1,4.1,47218
31079,75.6,13.8,1.4,53807
31081,79.6,18.0,1.9,61944
31083,73.8,15.1,0.9,46750
31085,73.5,14.5,0.0,44946
31087,63.0,10.5,1.5,41582
31089,66.3,14.8,2.5,52050
31091,61.1,16.3,2.1,41607
31093,70.1,15.4,1.9,53648
31095,68.7,10.9,1.4,46576
31097,68.8,12.0,0.8,49564
31099,76.1,16.9,1.8,53207
31101,78.5,15.8,2.7,45078
31103,78.7,13.3,1.2,48864
31105,70.4,12.1,1.5,43017
31107,66.1,15.0,1.2,48072
31109,84.0,24.3,2.4,55747
31111,75.2,14.9,1.5,55875
31113,66.4,19.8,0.6,50278
31115,67.3,17.0,0.0,58625
31117,62.0,19.6,3.8,60714
31119,72.4,14.2,1.5,49865
31121,68.5,14.2,1.1,53536
31123,70.4,14.0,0.2,44201
31125,71.0,10.2,0.0,45428
31127,70.6,19.6,0.9,55536
31129,70.4,12.1,1.4,42055
31131,72.8,15.6,0.9,54605
31133,65.5,11.9,0.1,42176
31135,82.3,16.3,0.3,58125
31137,76.7,18.9,0.9,56408
31139,74.1,16.5,1.4,55417
31141,75.4,14.8,1.1,58679
31143,78.9,15.6,1.0,63667
31145,70.5,12.6,0.7,42882
31147,71.0,14.8,2.0,46839
31149,68.9,14.5,0.7,52361
31151,72.0,9.1,0.7,50932
31153,88.4,25.8,2.3,75752
31155,75.2,18.2,1.1,65015
31157,74.0,15.0,1.4,47975
31159,76.8,18.8,0.7,63095
31161,64.7,18.5,2.7,41209
31163,68.8,12.7,0.4,48704
31165,66.1,22.4,0.6,45375
31167,74.1,13.7,0.4,57534
31169,73.6,15.2,0.7,48151
31171,77.5,24.4,3.2,53173
31173,59.0,10.8,1.1,44701
31175,65.6,15.5,1.8,50270
31177,77.7,22.6,2.1,66485
31179,80.3,23.2,0.6,58093
31181,68.8,14.1,2.9,43831
31183,68.3,13.4,0.0,49706
31185,77.0,19.7,1.9,59966
32001,78.0,12.5,1.9,46914
32003,79.3,15.5,1.7,54882
32005,84.5,17.0,1.2,61176
32007,81.3,11.6,1.4,76178
32009,57.7,13.4,1.2,39405
32011,72.3,10.7,0.0,67159
32013,71.6,9.2,1.9,69324
32015,69.1,7.1,1.1,79865
32017,74.3,14.0,1.1,52971
32019,78.7,9.6,1.3,50920
32021,66.6,9.2,0.0,39375
32023,71.6,8.3,2.2,44225
32027,62.1,7.4,0.1,52308
32029,78.6,16.4,4.7,63607
32031,80.8,18.8,2.0,58595
32033,73.5,9.9,0.6,60358
32510,77.9,12.9,1.5,49341
33001,82.5,19.5,1.5,65834
33003,82.5,21.8,1.3,58139
33005,80.8,19.7,1.5,60148
33007,73.4,12.4,1.2,45386
33009,80.2,19.6,1.3,61036
33011,87.0,23.4,3.0,75777
33013,83.0,21.1,2.1,69856
33015,88.2,25.4,2.8,85619
33017,83.0,22.2,2.1,67805
33019,78.1,16.6,1.4,59419
34001,78.4,17.9,1.7,57514
34003,87.4,29.8,3.7,91572
34005,86.3,23.7,2.6,82839
34007,80.6,19.7,2.1,65037
34009,79.9,20.7,1.5,62332
34011,71.4,10.0,1.2,50000
34013,76.2,20.6,3.5,57365
34015,84.5,20.6,2.3,81489
34017,81.5,24.7,3.6,62681
34019,88.2,30.3,4.6,110969
34021,80.5,21.6,2.7,77027
34023,83.4,24.8,3.3,83133
34025,86.2,26.6,4.3,91807
34027,89.3,30.7,4.3,107034
34029,79.2,18.9,2.5,65771
34031,76.7,18.1,2.6,63339
34033,74.4,14.5,1.3,63934
34035,89.4,28.9,4.7,106046
34037,86.3,23.3,3.0,89238
34039,79.4,20.6,2.8,73376
34041,82.8,20.6,3.5,75500
35001,75.7,18.4,2.1,50386
35003,55.1,17.1,1.1,42047
35005,67.9,12.5,0.7,42177
35006,52.2,8.6,1.5,36089
35007,62.6,12.9,0.6,33042
35009,73.7,13.0,1.7,41941
35011,64.9,5.7,1.4,31439
35013,70.2,16.2,1.6,39114
35015,76.2,9.8,1.1,60703
35017,65.1,15.1,1.3,40470
35019,32.3,7.7,0.0,26060
35021,47.3,20.1,0.0,35096
35023,61.1,9.4,0.0,31829
35025,73.4,7.9,1.3,59285
35027,64.7,19.8,3.6,42145
35028,86.3,25.2,0.5,110190
35029,51.1,8.6,0.1,27602
35031,39.6,5.9,0.9,30336
35033,45.3,6.9,3.2,26644
35035,72.9,10.2,1.6,43533
35037,55.6,8.4,0.3,26663
35039,49.1,12.0,0.8,33422
35041,71.5,13.5,0.8,35928
35043,78.4,17.5,2.0,60345
35045,58.4,8.3,1.1,49686
35047,47.1,10.2,0.8,29168
35049,76.2,21.1,1.7,57945
35051,57.9,12.9,0.0,29690
35053,53.9,11.9,0.6,34008
35055,56.6,16.0,1.3,35314
35057,59.2,11.8,0.9,35543
35059,55.1,9.9,0.9,38240
35061,63.3,10.5,1.0,43428
36001,80.7,21.1,2.4,62293
36003,69.4,9.9,1.3,45359
36005,70.4,12.5,1.9,36593
36007,77.6,15.7,1.8,49064
36009,66.6,10.7,0.7,45571
36011,74.5,13.6,0.9,54664
36013,71.5,11.7,1.3,44304
36015,74.9,13.6,1.9,51251
36017,75.2,10.3,3.0,48567
36019,76.0,11.2,1.9,52759
36021,74.9,15.6,2.1,61093
36023,70.3,14.8,1.2,52451
36025,71.9,12.1,1.4,47921
36027,84.3,19.1,2.8,75585
36029,76.0,18.3,1.6,54006
36031,75.2,14.5,1.6,55294
36033,70.8,9.0,1.2,50733
36035,73.3,9.8,1.4,48033
36037,75.4,12.7,1.4,54033
36039,71.8,12.5,2.0,53214
36041,73.2,8.7,0.1,55587
36043,73.1,12.0,1.0,49077
36045,80.7,12.4,1.7,50322
36047,75.4,21.2,4.8,52782
36049,72.4,9.1,1.2,51475
36051,78.4,13.1,1.3,53654
36053,78.5,15.6,1.9,58365
36055,79.4,20.6,3.0,55272
36057,71.9,10.1,1.1,47449
36059,87.6,24.3,3.2,105744
36061,81.9,31.6,6.7,79781
36063,73.2,13.7,1.3,51656
36065,75.7,14.2,1.2,51316
36067,77.8,19.6,2.8,57271
36069,80.5,18.8,2.2,61710
36071,75.6,17.1,2.6,75146
36073,74.9,9.7,0.7,49223
36075,79.5,10.5,1.5,51755
36077,75.4,15.3,1.3,51254
36079,89.9,22.2,3.7,99608
36081,79.7,19.5,2.8,62008
36083,81.3,17.0,1.7,63166
36085,79.9,19.1,2.7,76244
36087,78.9,22.0,3.0,88571
36089,75.5,11.6,1.4,48330
36091,85.7,23.3,1.9,77548
36093,80.2,17.3,1.9,61315
36095,71.1,12.7,1.4,51842
36097,72.2,11.9,1.0,47810
36099,75.4,11.9,0.7,51601
36101,71.6,11.6,1.1,50157
36103,85.7,19.1,2.9,92838
36105,76.0,13.4,1.6,53877
36107,77.1,15.7,1.6,57153
36109,82.9,22.8,1.1,56200
36111,81.8,17.2,2.2,61652
36113,81.0,15.6,1.5,60222
36115,73.6,11.6,0.9,52527
36117,73.0,12.8,2.0,53693
36119,83.4,23.9,3.5,89968
36121,73.1,9.7,0.9,55459
36123,69.6,13.4,0.9,51758
37001,73.5,15.4,1.2,44281
37003,66.8,9.2,0.4,44523
37005,68.6,11.8,1.0,38944
37007,61.9,6.5,0.4,38123
37009,66.1,13.2,3.1,40293
37011,62.8,12.3,0.7,37109
37013,60.8,12.7,1.2,41101
37015,52.0,7.9,0.3,31287
37017,60.5,10.1,0.3,32396
37019,77.6,18.1,2.0,51164
37021,79.3,23.8,1.7,48464
37023,65.8,10.8,0.7,40854
37025,85.4,20.2,2.4,60716
37027,70.4,9.8,1.3,40735
37029,79.6,11.2,0.4,68327
37031,79.4,15.7,1.4,51584
37033,60.7,9.6,1.2,39428
37035,75.0,14.8,1.4,48649
37037,76.2,21.4,1.7,59684
37039,65.6,11.6,2.4,38115
37041,63.8,12.0,1.5,41979
37043,73.7,14.2,2.6,37070
37045,61.8,9.7,1.1,40002
37047,57.6,8.5,1.0,36261
37049,78.4,15.3,1.5,49391
37051,78.9,16.0,2.2,44737
37053,80.1,16.9,2.8,65758
37055,84.8,20.1,1.7,55640
37057,73.2,12.9,1.9,45806
37059,77.0,14.4,1.1,53493
37061,57.7,7.5,0.4,36679
37063,83.8,25.1,2.2,56393
37065,58.0,7.3,1.6,32929
37067,77.9,21.2,1.5,48369
37069,71.9,14.8,0.9,48344
37071,74.7,14.5,1.8,46626
37073,63.6,9.6,0.2,52481
37075,49.0,8.9,3.9,36030
37077,73.3,14.5,1.4,52089
37079,68.9,7.3,1.5,36989
37081,70.9,22.6,1.9,49253
37083,56.3,9.9,0.8,33573
37085,75.0,13.7,1.8,50323
37087,67.7,14.6,2.2,45538
37089,76.7,20.4,1.8,50454
37091,56.8,9.9,1.2,35806
37093,75.6,13.1,1.6,45713
37095,47.5,4.9,0.0,40532
37097,77.4,18.8,0.9,55957
37099,64.8,16.7,0.5,45078
37101,75.0,15.6,2.1,54610
37103,55.5,9.5,2.4,37256
37105,73.7,14.2,1.1,49272
37107,71.2,8.8,1.0,37515
37109,75.4,14.2,1.4,50782
37111,67.3,11.3,0.5,38776
37113,67.7,14.6,3.0,40659
37115,67.0,15.2,1.2,40563
37117,57.5,10.7,0.8,35969
37119,84.2,29.2,3.1,61695
37121,62.6,12.0,1.2,42534
37123,61.2,10.2,0.8,38254
37125,78.5,21.7,1.9,54468
37127,68.7,13.5,1.3,46187
37129,81.5,26.0,3.2,51457
37131,52.8,7.8,1.0,33508
37133,83.3,14.1,1.8,48162
37135,87.0,25.8,1.9,65522
37137,68.3,12.3,0.9,45211
37139,69.2,12.9,1.5,47264
37141,70.9,16.1,1.7,49357
37143,67.2,13.8,0.6,44039
37145,69.9,10.9,1.7,44921
37147,75.9,19.4,1.9,43526
37149,74.4,20.1,1.3,48412
37151,68.4,10.9,1.4,43598
37153,65.2,9.6,0.8,33607
37155,50.2,9.0,0.5,32407
37157,66.5,10.2,0.9,41700
37159,73.3,13.3,1.0,46978
37161,63.2,11.4,1.3,38573
37163,58.3,8.9,1.3,37765
37165,54.6,10.3,1.0,32739
37167,72.7,12.0,1.0,46017
37169,67.4,10.7,0.9,44490
37171,62.3,10.9,0.9,39071
37173,44.9,10.5,1.8,35271
37175,74.6,17.5,1.4,44559
37177,55.4,4.7,0.0,32411
37179,87.1,23.7,2.6,70858
37181,61.2,8.7,1.3,35246
37183,88.3,32.1,3.5,73577
37185,53.8,10.1,1.1,35443
37187,56.1,6.3,0.0,34557
37189,78.7,24.3,1.2,41541
37191,72.8,14.0,1.3,41766
37193,66.5,10.8,1.6,37173
37195,71.2,13.6,0.9,42095
37197,65.5,8.1,1.3,41126
37199,59.1,12.4,1.2,37610
38001,76.1,18.4,0.3,54700
38003,72.5,18.7,1.2,56237
38005,54.8,11.5,0.5,44500
38007,64.6,15.1,0.0,91518
38009,76.7,17.9,0.5,58767
38011,75.3,18.7,1.4,65435
38013,69.2,14.7,0.8,71667
38015,80.6,25.3,1.6,67308
38017,82.5,27.3,1.2,58026
38019,79.0,16.0,4.6,65505
38021,78.2,19.9,1.9,58357
38023,63.7,18.4,0.0,54223
38025,74.8,17.4,2.1,68594
38027,65.8,17.0,0.2,55294
38029,55.5,13.9,0.5,46581
38031,73.8,18.1,1.9,59500
38033,65.4,18.3,2.6,44018
38035,79.2,22.2,1.5,51410
38037,67.6,14.0,0.2,50875
38039,67.3,19.4,3.2,50272
38041,69.0,11.9,0.4,56118
38043,65.1,15.9,5.4,60225
38045,69.1,18.1,0.7,57463
38047,67.6,11.9,0.3,57379
38049,75.8,15.8,1.2,61788
38051,62.4,12.5,1.2,46012
38053,77.5,18.5,0.6,79316
38055,63.1,14.5,1.7,63926
38057,76.9,16.3,3.2,80337
38059,76.2,19.8,2.0,65385
38061,67.1,16.7,1.9,69622
38063,67.4,16.5,1.1,52417
38065,73.7,16.1,0.7,71500
38067,69.0,16.2,0.7,61393
38069,72.7,12.0,0.0,45996
38071,70.7,18.3,3.2,55927
38073,73.2,15.5,0.4,62524
38075,73.0,13.9,0.4,66023
38077,73.6,16.7,0.4,60551
38079,64.3,16.6,1.3,36170
38081,77.8,16.0,0.1,60824
38083,62.9,11.1,0.5,49750
38085,54.2,12.5,0.3,40795
38087,68.3,22.5,0.0,61250
38089,78.1,17.4,1.2,77328
38091,77.3,22.7,2.2,65437
38093,72.2,18.7,0.8,56088
38095,68.5,14.0,0.0,54625
38097,77.6,18.5,0.9,60952
38099,68.6,12.5,1.5,50781
38101,84.8,20.6,1.9,64159
38103,72.3,18.7,0.0,54464
38105,75.7,17.9,0.9,89874
39001,54.8,7.9,0.5,36320
39003,74.1,10.5,1.6,47905
39005,75.2,12.7,2.0,50893
39007,71.8,8.8,1.6,43017
39009,71.0,13.7,1.7,37191
39011,80.2,11.9,1.1,59516
39013,69.6,10.1,1.1,46484
39015,68.8,9.1,1.1,49188
39017,82.1,18.9,1.4,62188
39019,69.3,7.2,0.6,51748
39021,79.9,10.4,0.9,54495
39023,76.2,11.2,1.3,46275
39025,81.3,18.6,1.9,64183
39027,73.1,11.8,1.3,49997
39029,72.1,9.2,1.3,45498
39031,66.4,9.2,1.1,43251
39033,72.8,9.4,1.6,41726
39035,74.6,18.4,2.0,46720
39037,71.9,8.8,1.0,50064
39039,77.5,11.1,0.6,55295
39041,90.4,34.4,2.9,100229
39043,76.8,14.2,1.6,51033
39045,81.7,17.8,1.7,63424
39047,67.1,11.7,0.9,44289
39049,83.1,24.5,2.7,56319
39051,78.0,11.3,0.3,57774
39053,63.9,9.7,1.4,42002
39055,79.8,24.6,1.6,77104
39057,82.6,20.3,1.6,65032
39059,70.3,8.6,1.7,42744
39061,77.8,22.0,1.9,52389
39063,79.4,17.1,1.0,52831
39065,69.8,8.6,0.7,46404
39067,68.4,7.3,1.5,46223
39069,77.8,10.6,1.0,58070
39071,63.4,6.6,1.2,42333
39073,69.4,9.2,0.8,48073
39075,52.4,6.1,0.9,58728
39077,74.7,9.1,1.1,49710
39079,67.5,10.7,0.6,43397
39081,71.4,9.5,1.7,43161
39083,74.3,15.4,2.0,51211
39085,82.5,17.4,1.5,61137
39087,66.6,9.0,1.6,45466
39089,81.1,16.0,1.9,59747
39091,76.0,10.6,1.0,53051
39093,77.8,14.9,1.7,54987
39095,75.6,15.7,1.6,44820
39097,78.3,12.1,1.4,62897
39099,73.3,15.3,1.8,43251
39101,73.4,8.4,3.1,44708
39103,85.1,21.9,1.6,71595
39105,64.2,8.2,1.0,42105
39107,79.6,10.0,1.0,57052
39109,78.7,13.1,1.2,54568
39111,60.5,6.9,1.3,43299
39113,77.6,16.0,2.4,47045
39115,63.7,8.8,1.6,40276
39117,71.5,9.3,0.9,52767
39119,73.0,10.0,1.4,43325
39121,59.1,5.7,1.0,42171
39123,77.1,14.1,1.1,56193
39125,70.7,9.5,0.9,49866
39127,66.6,7.9,0.7,46477
39129,77.8,11.2,1.0,60314
39131,65.2,7.1,0.1,43562
39133,77.7,16.8,1.5,53816
39135,74.9,9.7,1.6,52661
39137,77.1,11.9,0.8,61161
39139,70.1,11.8,1.9,44138
39141,72.3,10.3,1.8,45792
39143,71.4,10.2,1.1,50370
39145,67.1,8.5,1.3,38978
39147,73.8,9.7,1.0,49153
39149,74.6,10.3,1.1,57673
39151,78.7,14.5,1.9,50117
39153,77.4,20.3,2.1,53291
39155,70.8,12.7,1.3,45380
39157,70.1,10.0,1.7,49460
39159,83.8,20.8,1.4,78848
39161,71.7,10.3,1.3,50974
39163,55.6,7.2,1.0,41541
39165,88.2,26.8,2.2,79397
39167,67.6,12.3,2.3,46021
39169,75.0,13.1,1.1,54037
39171,75.4,9.4,0.7,47593
39173,81.2,18.7,1.6,58033
39175,71.4,10.7,0.4,49767
40001,49.1,10.1,0.3,33366
40003,74.1,15.0,1.0,57432
40005,64.2,10.0,0.3,37106
40007,70.5,15.5,0.2,52571
40009,72.3,11.5,1.1,49625
40011,59.5,11.7,1.7,46362
40013,65.7,14.5,1.3,41197
40015,56.9,12.5,1.4,41626
40017,82.0,19.3,1.7,69220
40019,60.7,13.3,0.8,47754
40021,58.9,15.9,0.7,39187
40023,53.0,9.1,1.0,30298
40025,62.7,17.7,0.8,44667
40027,84.4,20.1,1.7,60632
40029,60.2,10.1,1.2,39931
40031,76.4,13.7,2.0,49569
40033,66.1,10.9,1.6,49962
40035,60.4,10.5,1.1,40465
40037,72.1,11.0,1.7,47147
40039,74.3,18.0,0.2,48520
40041,65.9,10.7,1.0,38234
40043,63.6,16.4,0.3,52930
40045,61.2,16.5,0.8,50594
40047,74.1,14.7,0.8,50724
40049,66.8,10.8,0.8,42567
40051,64.5,14.0,1.4,55527
40053,69.1,20.1,1.4,54460
40055,69.7,10.7,2.8,35898
40057,70.3,16.7,1.1,38264
40059,63.4,16.0,0.2,46915
40061,60.2,9.9,1.0,38017
40063,51.2,8.0,1.5,38425
40065,74.0,13.1,1.1,45189
40067,54.9,9.0,0.8,35933
40069,58.2,9.9,0.4,38636
40071,62.4,14.8,0.8,44067
40073,64.6,16.3,5.4,62829
40075,67.5,12.4,1.2,38191
40077,59.0,10.4,0.6,40539
40079,61.8,9.4,1.6,39253
40081,59.4,10.1,1.7,47539
40083,73.8,19.0,2.1,59133
40085,61.4,10.3,0.1,49409
40087,79.3,17.4,1.5,62081
40089,53.7,9.5,1.7,34250
40091,56.2,9.2,1.5,38163
40093,65.7,12.8,0.7,52056
40095,57.0,9.8,0.2,45671
40097,68.8,10.6,1.7,45302
40099,64.2,13.0,2.6,51844
40101,62.5,13.3,1.3,41329
40103,65.0,17.5,0.6,52372
40105,58.7,8.1,0.7,41282
40107,57.8,8.1,0.2,38346
40109,76.8,20.1,2.0,50762
40111,61.7,10.1,1.4,39567
40113,67.0,12.7,1.8,47683
40115,59.3,8.9,1.0,38472
40117,59.5,10.6,1.4,46460
40119,78.3,20.5,2.2,39149
40121,67.1,10.5,1.1,44941
40123,64.0,17.5,1.3,46689
40125,66.3,12.1,1.4,46159
40127,59.8,9.4,0.8,35414
40129,61.8,15.0,1.9,51286
40131,75.5,16.7,2.4,61320
40133,59.2,9.1,0.5,37741
40135,63.4,9.8,0.8,37455
40137,67.2,12.7,0.7,44805
40139,61.3,14.5,2.7,49469
40141,65.2,11.3,1.0,40728
40143,78.8,21.0,3.1,52017
40145,82.0,16.4,2.0,59210
40147,73.8,18.5,1.9,50388
40149,66.8,15.6,1.1,51909
40151,73.3,18.8,3.8,57097
40153,73.3,12.9,1.7,57602
41001,70.0,14.7,1.5,43765
41003,87.3,29.0,1.2,54682
41005,85.4,22.8,2.0,72408
41007,79.8,15.0,2.2,49828
41009,81.4,13.1,1.4,57449
41011,70.0,11.1,2.4,40848
41013,77.7,11.9,2.4,41777
41015,72.3,14.9,0.8,42519
41017,83.0,21.4,3.2,59152
41019,75.6,10.5,1.2,44023
41021,67.1,14.6,0.4,39831
41023,73.1,11.5,1.1,44826
41025,70.9,12.0,0.2,39504
41027,77.9,18.6,2.5,57269
41029,81.2,16.9,2.0,48688
41031,75.6,11.6,0.8,48464
41033,76.5,10.9,1.3,40705
41035,74.3,12.0,0.8,42531
41037,62.1,10.3,1.7,32769
41039,80.8,17.7,1.7,47710
41041,76.8,14.6,1.9,43291
41043,78.3,13.0,1.2,49515
41045,67.9,9.1,0.8,37112
41047,81.0,15.0,1.3,53828
41049,72.7,7.7,0.6,54386
41051,84.1,26.5,2.5,60369
41053,82.4,18.1,1.3,56032
41055,75.9,11.6,0.8,42074
41057,74.7,12.5,0.9,45061
41059,75.2,9.8,1.0,50071
41061,75.4,16.3,1.1,46228
41063,72.3,16.1,0.7,44877
41065,73.0,13.0,2.2,48510
41067,87.9,26.7,2.5,74033
41069,70.3,11.1,0.3,33563
41071,81.2,16.1,1.1,58392
42001,76.5,12.8,0.8,62661
42003,79.0,23.4,2.2,56333
42005,71.8,10.2,1.5,47527
42007,76.1,16.5,1.1,53981
42009,69.0,8.0,1.1,48703
42011,78.6,15.6,1.4,59580
42013,72.3,14.0,1.5,45664
42015,73.8,12.0,1.1,50900
42017,86.4,23.6,2.5,82031
42019,81.3,22.2,1.9,66037
42021,71.8,12.9,1.3,44943
42023,71.8,10.9,0.7,40402
42025,74.4,10.3,3.3,51236
42027,81.0,23.1,1.1,56466
42029,86.2,30.4,2.7,92417
42031,73.7,13.3,0.8,44373
42033,68.2,9.9,0.8,45188
42035,71.9,11.3,1.5,47990
42037,73.4,13.6,1.9,48395
42039,72.9,12.5,0.5,47179
42041,80.5,21.2,1.5,65544
42043,78.1,18.5,1.6,57071
42045,82.2,21.7,2.5,69839
42047,74.5,12.6,0.7,49876
42049,76.4,18.1,1.6,48192
42051,67.9,10.6,1.3,41632
42053,60.0,4.5,0.2,37106
42055,74.7,12.2,1.6,58267
42057,67.1,7.9,1.0,50007
42059,73.4,11.5,1.0,50972
42061,70.1,10.4,1.5,46765
42063,69.7,13.6,1.3,46306
42065,69.7,10.7,1.3,45342
42067,68.6,8.8,0.7,50571
42069,73.3,17.0,2.0,48380
42071,74.8,16.9,1.5,61492
42073,71.0,13.6,1.6,47188
42075,75.4,12.7,0.9,57698
42077,78.9,17.7,1.7,60116
42079,71.8,14.3,2.2,49290
42081,72.3,14.4,1.1,50634
42083,71.1,11.0,1.1,45866
42085,73.2,14.0,1.4,47340
42087,63.8,8.4,0.9,46286
42089,80.6,15.6,1.6,61430
42091,86.6,27.0,2.6,84791
42093,73.1,16.9,1.0,56250
42095,79.0,18.3,2.5,65390
42097,67.9,9.9,0.9,44534
42099,73.2,11.3,1.4,60847
42101,69.6,15.8,2.1,40649
42103,84.6,16.3,1.9,63417
42105,69.9,9.2,6.1,41406
42107,71.1,10.4,1.0,47642
42109,70.4,11.2,0.6,54182
42111,67.7,10.3,0.7,46132
42113,67.8,10.1,1.1,45519
42115,75.6,11.0,1.4,52014
42117,72.3,12.2,1.3,50017
42119,70.6,12.7,0.7,53768
42121,72.9,11.4,1.4,46487
42123,70.0,12.8,0.9,45781
42125,77.2,19.2,1.8,59309
42127,74.6,12.1,1.5,52161
42129,74.8,17.9,1.5,56702
42131,78.6,12.4,2.1,55965
42133,76.4,15.5,1.6,61707
44001,81.6,24.7,2.7,74630
44003,83.4,20.4,2.1,69047
44005,82.8,28.0,1.3,75463
44007,77.3,17.0,1.7,52530
44009,85.6,25.5,1.3,77862
45001,62.7,10.0,1.6,35254
45003,72.7,16.4,1.7,47713
45005,40.6,6.8,0.7,23331
45007,68.9,13.2,1.5,45551
45009,53.6,12.6,2.4,32330
45011,54.6,8.3,2.8,34035
45013,82.2,23.5,1.8,60603
45015,78.5,15.6,2.4,56697
