cfips,pct_broadband,pct_college,pct_in_it_industry,median_hh_inc
27161,81.1,14.2,1.8,55612.0
27163,90.3,27.8,2.5,92376.0
27165,66.7,12.0,1.3,51097.0
27167,74.7,18.7,3.4,54935.0
27169,81.1,19.6,2.5,55529.0
27171,84.9,20.6,1.2,81881.0
27173,75.3,12.1,1.2,56943.0
28001,70.4,10.4,0.8,29203.0
28003,66.7,10.2,1.7,40180.0
28005,55.3,8.1,1.7,31854.0
28007,61.6,9.3,1.1,34756.0
28009,54.8,5.7,0.0,35974.0
28011,57.8,14.3,0.5,29912.0
28013,59.5,6.0,1.3,36440.0
28015,62.2,9.5,5.7,43060.0
28017,55.3,9.3,0.4,35939.0
28019,57.4,10.8,0.3,37203.0
28021,61.3,10.1,0.0,26732.0
28023,57.0,7.9,0.7,39246.0
28025,66.7,13.1,2.5,35121.0
28027,58.6,11.5,0.3,30009.0
28029,44.7,10.4,1.1,40361.0
28031,55.0,10.5,1.1,35931.0
28033,83.5,16.3,1.1,65169.0
28035,72.9,16.3,0.9,40675.0
28037,71.2,10.9,2.1,40810.0
28039,63.6,7.3,0.9,48319.0
28041,67.9,6.3,5.3,49447.0
28043,63.4,12.4,0.2,36877.0
28045,75.3,14.8,1.0,47543.0
28047,76.8,14.1,1.3,45566.0
28049,73.8,17.1,2.2,43005.0
28051,38.4,6.5,1.0,21093.0
28053,62.1,7.7,0.4,28507.0
28055,49.2,2.8,0.0,25776.0
28057,70.0,8.5,1.3,40510.0
28059,75.8,13.0,1.1,51142.0
28061,45.9,9.7,0.1,35931.0
28063,61.0,5.4,0.0,20188.0
28065,42.4,7.5,0.1,30083.0
28067,52.9,11.8,0.8,41263.0
28069,44.2,6.8,0.2,28176.0
28071,79.3,23.9,1.7,47132.0
28073,81.4,22.2,1.8,58188.0
28075,65.6,12.3,1.1,41704.0
28077,42.8,9.0,0.2,42290.0
28079,54.8,8.2,1.1,33482.0
28081,72.9,15.3,1.6,47978.0
28083,40.8,10.7,2.5,26052.0
28085,56.4,9.9,0.8,40355.0
28087,70.0,14.6,1.0,45355.0
28089,81.8,27.7,2.6,71690.0
28091,50.9,8.4,1.2,31446.0
28093,55.6,10.0,0.7,41572.0
28095,63.7,11.8,0.9,40940.0
28097,64.3,14.2,1.4,33667.0
28099,61.7,7.9,0.4,36875.0
28101,60.7,12.7,1.4,33831.0
28103,51.2,9.6,0.5,36000.0
28105,73.4,21.3,0.5,38800.0
28107,53.4,9.3,0.7,36563.0
28109,72.6,11.0,1.0,45820.0
28111,64.5,8.5,0.7,39007.0
28113,51.6,10.2,1.2,30910.0
28115,59.5,10.8,1.2,41379.0
28117,67.5,7.1,0.2,37519.0
28119,52.7,7.7,0.1,25510.0
28121,80.6,18.4,2.0,64557.0
28123,54.2,8.3,0.6,33735.0
28125,61.6,14.1,0.0,28799.0
28127,55.6,8.5,0.9,37946.0
28129,49.2,6.7,0.9,41657.0
28131,69.5,10.1,1.3,44883.0
28133,56.8,10.1,1.5,30029.0
28135,49.4,7.6,0.6,30028.0
28137,68.0,12.2,0.5,51056.0
28139,60.3,10.3,0.4,39839.0
28141,64.0,6.8,2.8,37312.0
28143,64.6,12.0,0.1,37822.0
28145,64.9,8.9,1.1,41287.0
28147,48.1,7.3,1.1,29804.0
28149,71.6,14.0,0.7,43039.0
28151,62.3,11.5,2.3,30834.0
28153,62.0,8.7,0.7,37970.0
28155,67.4,11.1,1.6,40683.0
28157,47.9,8.6,0.2,26599.0
28159,60.2,11.4,0.1,36214.0
28161,51.6,10.4,0.6,41864.0
28163,58.2,9.6,0.2,31402.0
29001,71.4,14.5,2.5,40046.0
29003,75.7,15.3,0.9,55683.0
29005,73.5,16.5,1.7,48385.0
29007,69.1,9.3,1.1,43761.0
29009,62.4,10.1,2.1,41463.0
29011,63.7,12.4,1.7,41625.0
29013,69.1,9.9,1.1,46186.0
29015,66.5,8.1,0.1,38028.0
29017,67.1,6.7,0.7,42985.0
29019,82.7,25.8,2.0,54043.0
29021,74.0,13.7,2.2,50457.0
29023,70.8,8.5,0.5,39058.0
29025,69.9,13.5,0.4,48033.0
29027,71.3,14.5,1.7,55376.0
29029,76.5,13.8,1.0,52087.0
29031,80.7,19.0,1.5,51730.0
29033,67.1,11.7,1.4,42149.0
29035,63.1,11.3,0.0,39415.0
29037,82.3,17.2,2.4,67659.0
29039,70.5,9.8,1.4,39412.0
29041,70.3,12.1,4.5,46992.0
29043,80.5,18.5,1.6,57019.0
29045,67.2,8.6,1.9,47955.0
29047,86.4,22.1,2.0,68367.0
29049,77.3,14.2,2.2,58510.0
29051,68.8,21.4,2.7,57587.0
29053,72.6,14.8,1.4,48750.0
29055,66.7,7.5,0.6,38036.0
29057,67.5,10.0,0.5,39979.0
29059,63.3,6.9,1.0,41551.0
29061,72.1,13.5,0.5,50380.0
29063,71.3,11.8,0.6,50000.0
29065,65.0,9.2,3.4,39916.0
29067,59.7,6.7,1.0,34372.0
29069,70.9,8.8,1.0,34186.0
29071,76.0,12.7,1.7,55312.0
29073,75.2,11.8,1.6,53439.0
29075,72.9,12.2,1.0,42689.0
29077,75.1,19.0,2.2,44808.0
29079,70.8,11.3,0.9,42574.0
29081,74.1,10.7,1.5,40168.0
29083,73.2,10.5,0.5,43911.0
29085,64.9,6.3,2.5,36190.0
29087,68.2,13.7,2.1,45610.0
29089,71.5,15.0,0.8,50372.0
29091,68.0,9.1,1.4,36143.0
29093,60.7,7.6,0.7,37188.0
29095,78.7,19.7,2.6,52805.0
29097,71.8,16.4,1.9,46929.0
29099,82.0,13.5,1.8,63030.0
29101,85.2,16.7,1.6,53056.0
29103,60.3,10.9,1.7,40383.0
29105,67.9,10.7,1.1,46192.0
29107,73.6,12.8,1.9,54661.0
29109,72.7,10.6,1.4,43373.0
29111,71.8,8.4,0.3,47764.0
29113,78.4,11.0,1.1,61628.0
29115,68.6,10.2,6.5,43642.0
29117,67.5,12.7,2.0,47885.0
29119,49.6,7.8,2.0,42019.0
29121,65.1,10.6,2.2,40007.0
29123,65.2,10.1,0.4,41322.0
29125,63.2,10.1,2.4,44436.0
29127,75.9,13.6,1.2,46762.0
29129,65.0,10.7,4.1,44085.0
29131,67.0,10.5,0.9,42718.0
29133,66.6,8.7,0.0,32846.0
29135,61.9,14.2,1.5,54828.0
29137,67.7,8.9,0.9,43973.0
29139,66.8,8.8,0.2,45862.0
29141,62.0,8.1,1.1,37727.0
29143,68.3,7.1,0.4,35399.0
29145,70.4,13.2,1.3,49023.0
29147,76.9,15.4,1.8,43349.0
29149,53.0,8.5,2.2,32534.0
29151,63.2,14.1,1.0,58476.0
29153,59.4,6.7,0.5,32601.0
29155,68.5,7.6,0.2,33390.0
29157,76.8,10.8,0.9,54964.0
29159,73.8,11.6,1.5,44382.0
29161,78.9,16.4,0.6,42846.0
29163,70.3,12.1,2.7,45753.0
29165,89.3,25.5,2.6,76912.0
29167,75.0,12.4,0.9,44892.0
29169,78.6,16.5,1.8,51665.0
29171,62.3,12.5,0.5,37367.0
29173,75.9,8.7,0.1,55546.0
29175,74.3,9.7,1.4,46610.0
29177,74.2,9.9,2.4,59857.0
29179,70.2,8.2,1.3,40929.0
29181,62.6,7.0,1.5,33343.0
29183,88.3,24.1,3.0,81411.0
29185,64.3,8.6,0.7,38470.0
29186,71.6,10.9,1.2,56234.0
29187,75.8,8.0,0.9,45774.0
29189,84.7,24.8,2.6,65300.0
29195,73.5,11.4,0.5,43201.0
29197,57.9,6.5,0.5,39697.0
29199,72.3,8.8,1.7,42965.0
29201,74.0,9.0,2.7,42231.0
29203,57.5,10.6,0.0,32180.0
29205,71.5,11.8,1.4,44051.0
29207,70.9,9.0,1.2,40567.0
29209,77.5,13.0,1.3,46443.0
29211,65.7,7.2,1.5,42604.0
29213,77.3,12.4,1.8,41487.0
29215,61.7,9.7,0.6,35277.0
29217,75.0,10.5,2.5,43379.0
29219,75.7,12.5,1.6,57948.0
29221,62.3,6.0,1.4,39621.0
29223,67.3,6.9,2.5,34391.0
29225,67.7,10.6,0.8,47421.0
29227,70.9,12.2,0.1,52500.0
29229,64.7,7.1,1.2,32752.0
29510,70.9,19.2,2.8,41107.0
30001,74.5,24.2,3.1,44809.0
30003,60.8,12.8,0.1,46365.0
30005,65.6,16.6,1.9,38083.0
30007,69.8,19.1,1.1,56469.0
30009,77.2,21.1,1.8,57538.0
30011,75.0,14.8,0.0,44196.0
30013,74.6,17.6,2.0,48160.0
30015,70.4,21.8,0.0,40942.0
30017,74.9,15.0,1.5,55841.0
30019,71.1,17.4,11.7,54750.0
30021,76.7,15.0,0.9,59820.0
30023,71.9,13.0,0.0,41783.0
30025,81.1,10.3,3.0,60750.0
30027,76.9,22.1,1.5,50327.0
30029,81.9,20.2,1.2,52966.0
30031,86.1,31.7,1.4,61499.0
30033,73.2,13.5,0.0,45893.0
30035,57.6,12.4,0.3,31029.0
30037,71.5,19.9,0.0,39952.0
30039,73.5,16.0,1.5,48958.0
30041,75.3,18.3,1.9,47141.0
30043,79.0,24.1,1.4,66867.0
30045,78.0,23.8,0.3,45764.0
30047,72.5,18.4,1.4,45488.0
30049,79.8,23.9,1.3,62130.0
30051,69.4,11.7,2.4,47419.0
30053,70.9,14.7,2.3,38287.0
30055,68.0,14.9,6.0,47500.0
30057,71.1,19.0,2.3,50247.0
30059,64.8,18.7,0.7,43109.0
30061,65.6,11.8,2.5,41905.0
30063,83.9,25.8,2.5,51270.0
30065,71.9,9.4,1.5,41612.0
30067,80.0,22.1,1.5,49194.0
30069,77.0,19.5,0.6,44688.0
30071,68.5,14.9,1.3,46222.0
30073,71.6,18.4,0.7,45458.0
30075,75.0,21.7,0.4,52457.0
30077,70.9,12.7,0.3,49652.0
30079,73.7,17.2,0.7,47250.0
30081,76.8,16.3,1.7,48930.0
30083,76.4,13.9,0.8,67272.0
30085,65.8,12.3,1.3,42904.0
30087,54.5,13.6,3.2,56549.0
30089,67.6,13.3,1.8,36984.0
30091,78.5,18.2,2.5,54321.0
30093,71.8,17.8,1.6,42237.0
30095,80.6,18.1,0.9,63785.0
30097,72.5,17.7,0.7,49514.0
30099,73.0,16.9,4.7,51862.0
30101,72.2,12.4,1.3,46823.0
30103,69.6,17.5,0.4,42292.0
30105,73.1,15.5,2.8,55882.0
30107,71.4,14.7,0.1,41186.0
30109,60.4,18.3,2.9,50202.0
30111,81.7,21.8,2.6,59117.0
31001,78.5,15.5,1.1,51536.0
31003,72.0,13.9,0.9,48716.0
31005,71.5,22.1,0.0,43854.0
31007,74.9,14.2,1.0,59625.0
31009,79.4,13.6,0.0,50870.0
31011,78.8,14.3,1.3,54063.0
31013,77.0,13.8,0.4,56412.0
31015,69.2,14.5,0.8,50729.0
31017,71.5,14.4,1.5,41550.0
31019,82.3,23.2,2.2,56952.0
31021,68.5,13.7,2.0,51482.0
31023,74.3,15.2,0.6,55562.0
31025,82.3,18.8,1.4,71139.0
31027,78.5,13.9,1.5,58978.0
31029,81.3,15.4,1.9,55833.0
31031,76.3,15.2,0.5,53684.0
31033,74.9,20.1,1.5,56538.0
31035,76.1,13.0,0.7,56316.0
31037,73.1,9.6,0.6,56528.0
31039,66.6,17.5,1.4,55190.0
31041,70.2,13.9,1.8,49891.0
31043,75.3,8.6,1.4,55017.0
31045,77.8,20.3,0.7,51748.0
31047,76.5,10.9,0.8,53769.0
31049,70.5,11.8,0.0,48500.0
31051,72.7,14.6,0.7,56775.0
31053,75.7,12.0,1.3,53101.0
31055,82.8,25.5,2.6,61688.0
31057,71.1,13.7,1.3,44350.0
31059,72.9,14.6,0.9,55625.0
31061,71.2,12.5,2.1,49235.0
31063,68.3,12.8,0.5,51855.0
31065,73.1,15.3,3.1,47989.0
31067,76.2,14.7,1.5,51662.0
31069,72.2,19.8,0.0,44471.0
31071,60.4,16.8,0.0,48545.0
31073,78.8,18.6,0.5,62545.0
31075,72.0,19.7,1.7,39479.0
31077,67.8,12.4,4.0,47128.0
31079,78.4,15.0,1.3,54742.0
31081,84.5,18.5,2.1,64042.0
31083,76.5,16.4,0.3,50344.0
31085,76.5,15.8,0.0,45515.0
31087,68.0,12.8,2.0,42902.0
31089,71.0,15.5,1.9,57468.0
31091,67.7,17.0,0.0,39115.0
31093,72.6,15.5,1.6,54399.0
31095,71.4,12.1,1.3,43295.0
31097,71.8,10.9,0.3,52794.0
31099,77.9,16.0,2.0,56952.0
31101,80.3,14.3,2.8,48901.0
31103,76.4,14.9,0.8,49688.0
31105,68.6,13.4,0.5,43856.0
31107,71.7,15.4,1.5,49752.0
31109,86.0,24.7,2.3,58009.0
31111,77.9,14.3,1.4,56794.0
31113,70.1,18.1,0.3,51607.0
31115,68.8,17.4,0.0,53125.0
31117,59.6,18.0,0.0,48882.0
31119,76.3,16.0,1.5,52857.0
31121,71.4,13.2,1.0,54197.0
31123,73.3,14.4,0.2,45121.0
31125,74.9,11.3,0.0,45833.0
31127,76.4,20.1,0.7,51922.0
31129,72.3,11.8,1.7,42049.0
31131,77.3,15.8,1.2,54828.0
31133,67.3,11.8,0.0,46314.0
31135,83.0,18.8,0.4,62469.0
31137,77.4,18.6,0.6,57241.0
31139,77.4,16.8,1.6,56620.0
31141,77.2,15.6,1.1,62617.0
31143,82.0,15.3,0.8,61962.0
31145,74.1,12.2,1.2,46859.0
31147,74.9,12.8,2.3,48096.0
31149,70.3,16.1,0.0,52604.0
31151,75.5,9.5,0.8,51143.0
31153,89.9,25.8,2.3,79549.0
31155,79.0,17.4,0.9,66718.0
31157,75.2,15.5,1.3,50157.0
31159,80.6,19.6,1.1,67591.0
31161,67.4,16.3,2.1,41719.0
31163,74.5,12.5,0.8,51172.0
31165,67.9,22.2,0.6,46875.0
31167,78.5,12.1,0.7,62687.0
31169,74.5,13.8,0.4,50734.0
31171,82.2,19.1,4.2,50682.0
31173,62.8,11.2,1.1,48149.0
31175,71.9,17.7,2.3,55170.0
31177,81.6,21.9,1.9,70753.0
31179,84.9,22.6,1.5,62623.0
31181,72.8,14.1,2.1,42298.0
31183,71.7,11.8,0.0,52083.0
31185,79.4,19.2,2.0,59779.0
32001,82.2,12.2,1.9,51514.0
32003,81.0,15.8,1.6,56802.0
32005,86.0,17.9,1.2,62503.0
32007,82.5,11.4,1.6,77209.0
32009,52.6,11.8,1.4,40000.0
32011,77.6,11.0,0.0,77625.0
32013,77.8,9.8,1.9,70373.0
32015,77.8,4.9,1.2,93583.0
32017,75.9,10.8,1.3,56414.0
32019,82.4,9.7,1.3,55493.0
32021,69.6,10.6,0.0,41163.0
32023,73.1,8.4,2.2,45711.0
32027,70.1,7.8,0.7,50846.0
32029,78.7,20.4,5.2,62284.0
32031,83.4,19.0,1.8,61155.0
32033,79.7,10.6,0.1,62993.0
32510,79.5,14.2,1.3,52034.0
33001,84.4,19.8,1.2,68368.0
33003,84.6,21.0,1.0,61116.0
33005,81.7,19.5,1.6,63057.0
33007,75.4,12.2,1.0,45696.0
33009,81.6,20.3,1.1,63153.0
33011,88.2,23.8,2.9,78655.0
33013,85.3,20.6,1.9,72478.0
33015,90.0,25.5,2.8,90429.0
33017,84.5,22.1,2.1,70650.0
33019,80.1,17.0,1.9,60780.0
34001,80.7,18.3,1.5,59989.0
34003,88.6,30.1,3.6,95837.0
34005,87.3,24.1,2.6,84992.0
34007,82.1,20.0,2.2,67118.0
34009,82.7,20.6,1.5,63690.0
34011,74.4,10.1,1.1,52593.0
34013,78.5,20.8,3.5,59302.0
34015,86.2,21.0,2.3,85160.0
34017,83.4,25.6,3.7,66289.0
34019,89.3,30.7,4.5,112535.0
34021,81.6,21.5,2.4,79990.0
34023,84.9,25.3,3.4,85954.0
34025,87.4,27.1,4.1,95699.0
34027,90.3,30.9,4.1,111316.0
34029,80.7,19.4,2.4,68021.0
34031,78.4,18.8,2.5,66476.0
34033,77.5,14.3,0.8,64309.0
34035,90.7,29.6,4.9,111772.0
34037,88.1,23.6,2.8,90520.0
34039,81.7,21.0,2.8,77095.0
34041,84.1,21.0,3.0,78145.0
35001,77.7,18.5,2.2,51643.0
35003,51.5,14.1,0.5,42480.0
35005,69.7,11.8,0.6,43197.0
35006,55.3,8.6,1.7,37368.0
35007,65.6,12.3,0.7,33783.0
35009,77.7,13.1,2.1,46182.0
35011,63.0,5.4,1.6,31028.0
35013,70.5,16.5,1.3,39164.0
35015,78.1,10.0,0.7,62982.0
35017,67.1,16.2,1.8,37880.0
35019,39.0,8.2,0.0,24085.0
35021,49.3,18.5,0.0,30875.0
35023,63.7,9.2,0.0,36339.0
35025,75.8,8.0,1.2,59797.0
35027,69.0,20.4,1.8,42267.0
35028,86.1,27.3,0.5,115248.0
35029,57.0,7.8,0.5,27377.0
35031,43.0,6.3,1.1,31674.0
35033,51.2,5.9,3.1,26968.0
35035,75.4,11.2,1.7,42752.0
35037,57.2,8.5,1.7,27075.0
35039,52.1,12.5,,
35041,75.2,14.5,0.7,40775.0
35043,81.6,18.3,2.1,59420.0
35045,63.0,8.6,0.8,50582.0
35047,52.9,12.7,0.7,31660.0
35049,78.7,20.3,1.4,59192.0
35051,61.2,13.0,1.1,30451.0
35053,52.5,11.4,0.7,36146.0
35055,61.3,16.1,0.9,36758.0
35057,62.0,9.4,0.5,37218.0
35059,57.2,7.8,1.6,37936.0
35061,67.0,10.4,1.2,45084.0
36001,82.4,21.1,2.3,64535.0
36003,72.6,10.0,0.9,47033.0
36005,72.5,12.8,1.8,38085.0
36007,80.0,15.7,2.0,50859.0
36009,69.3,10.6,0.5,47240.0
36011,77.3,13.4,0.9,56579.0
36013,73.7,12.0,1.3,45332.0
36015,77.8,13.0,2.0,53299.0
36017,76.8,10.1,3.2,50595.0
36019,78.8,11.6,1.5,55178.0
36021,76.6,16.1,2.2,63032.0
36023,71.6,15.0,1.6,54489.0
36025,74.0,12.4,1.0,48827.0
36027,85.5,19.4,2.6,78028.0
36029,78.6,18.8,1.7,55673.0
36031,76.8,15.8,1.5,56196.0
36033,72.8,9.4,1.3,51696.0
36035,74.7,9.5,1.7,50248.0
36037,78.6,12.6,1.2,59338.0
36039,71.6,12.9,2.0,53617.0
36041,72.8,8.9,0.6,57552.0
36043,76.0,12.1,1.2,51862.0
36045,82.3,12.9,1.7,52268.0
36047,77.6,22.0,4.8,56015.0
36049,75.3,9.0,1.1,52380.0
36051,80.8,13.6,1.6,56071.0
36053,80.7,15.3,1.9,60228.0
36055,81.7,20.9,2.9,57479.0
36057,73.6,10.0,1.3,45837.0
36059,88.9,24.7,3.2,111240.0
36061,83.3,31.4,6.7,82459.0
36063,76.1,13.6,1.5,54085.0
36065,78.2,14.6,1.3,53844.0
36067,79.0,19.8,2.6,59225.0
36069,82.8,18.9,2.2,63359.0
36071,76.8,17.2,2.6,76716.0
36073,77.9,9.9,0.9,51843.0
36075,81.8,10.9,1.5,53597.0
36077,77.0,16.2,1.2,53121.0
36079,91.0,22.8,3.0,102186.0
36081,81.9,19.9,2.7,64987.0
36083,83.7,17.3,1.8,65851.0
36085,81.1,19.7,2.5,79267.0
36087,80.6,22.3,2.8,91108.0
36089,78.3,11.5,1.4,49305.0
36091,87.8,23.6,1.9,80839.0
36093,82.6,17.8,1.7,63785.0
36095,72.4,12.9,1.4,53989.0
36097,75.8,13.2,0.7,51479.0
36099,77.1,12.0,0.9,54695.0
36101,74.2,11.9,1.1,51789.0
36103,87.0,19.5,3.0,96675.0
36105,78.2,13.1,1.7,56256.0
36107,80.0,16.0,1.4,60736.0
36109,84.1,22.8,1.2,58743.0
36111,84.2,17.9,2.1,63348.0
36113,81.7,16.2,1.6,59813.0
36115,76.5,11.6,1.2,54114.0
36117,76.4,12.8,1.6,55765.0
36119,85.0,24.0,3.6,92758.0
36121,75.8,10.3,0.8,57914.0
36123,71.8,13.9,0.7,54343.0
37001,75.9,16.8,1.1,45735.0
37003,69.7,10.1,0.5,44961.0
37005,70.6,10.4,0.7,37558.0
37007,69.0,7.2,0.4,39126.0
37009,69.4,12.7,3.5,40978.0
37011,67.2,12.2,1.0,38134.0
37013,65.4,12.3,1.1,43688.0
37015,55.5,8.2,0.4,33143.0
37017,65.2,10.7,0.4,32378.0
37019,81.2,18.2,2.0,54406.0
37021,80.9,24.2,1.6,50668.0
37023,68.3,10.8,0.7,42516.0
37025,87.7,20.6,2.2,64174.0
37027,74.7,10.1,1.9,42072.0
37029,83.6,11.8,0.2,63349.0
37031,82.4,16.7,1.2,54428.0
37033,63.1,10.9,0.9,43961.0
37035,78.8,15.1,1.5,51157.0
37037,76.8,22.0,1.7,63531.0
37039,69.9,10.8,2.5,40294.0
37041,67.1,13.6,1.5,42621.0
37043,76.0,13.6,2.1,38801.0
37045,63.1,10.5,0.9,40393.0
37047,61.5,9.0,0.8,36398.0
37049,80.6,16.4,1.7,50870.0
37051,81.7,16.3,2.1,45716.0
37053,80.4,17.3,2.8,66284.0
37055,87.4,21.5,1.3,58012.0
37057,75.9,13.1,1.6,47271.0
37059,80.9,14.3,0.6,57611.0
37061,60.9,7.6,0.4,38850.0
37063,85.4,25.3,2.2,58190.0
37065,61.6,8.1,1.1,35516.0
37067,79.3,21.2,1.4,50128.0
37069,75.4,14.7,0.9,53175.0
37071,77.7,14.4,1.8,49384.0
37073,67.1,8.6,0.5,52205.0
37075,49.7,8.2,3.8,36525.0
37077,75.7,15.2,1.5,55628.0
37079,71.9,8.0,1.2,38306.0
37081,72.6,22.7,1.8,51072.0
37083,56.9,9.7,0.8,34251.0
37085,76.3,13.7,1.6,51630.0
37087,69.1,15.0,2.1,49800.0
37089,79.5,20.8,1.3,52815.0
37091,60.0,9.4,1.3,37005.0
37093,78.3,12.7,1.5,47535.0
37095,55.2,6.9,0.0,45466.0
37097,80.2,19.1,0.9,58198.0
37099,67.2,16.4,0.8,44028.0
37101,76.2,15.6,2.1,56842.0
37103,56.5,9.1,1.6,36892.0
37105,74.4,14.1,1.0,48873.0
37107,74.4,10.0,0.5,38387.0
37109,79.0,14.8,1.0,53318.0
37111,70.1,11.9,0.6,40913.0
37113,70.7,16.3,3.1,43597.0
37115,70.5,16.3,1.9,42410.0
37117,62.1,10.4,1.2,39205.0
37119,86.5,29.5,3.0,64312.0
37121,67.1,12.5,1.0,44186.0
37123,67.3,10.5,0.8,42346.0
37125,80.7,22.1,1.5,57899.0
37127,73.4,13.9,1.2,48362.0
37129,83.5,26.4,3.2,52716.0
37131,51.2,7.6,1.2,35499.0
37133,85.5,14.9,2.0,49491.0
37135,87.4,24.8,1.8,68211.0
37137,69.3,12.1,0.5,44947.0
37139,74.0,12.5,1.4,48279.0
37141,75.3,16.7,1.7,52989.0
37143,69.3,14.1,0.6,45915.0
37145,74.4,10.8,2.2,48811.0
37147,78.2,20.5,1.9,44315.0
37149,76.3,19.0,1.8,48834.0
37151,71.0,11.4,1.1,45006.0
37153,70.2,9.3,0.6,36091.0
37155,54.2,9.1,0.5,33679.0
37157,68.4,10.5,1.1,42490.0
37159,76.6,13.6,0.9,48667.0
37161,66.6,11.6,0.8,40347.0
37163,59.6,9.1,1.4,39068.0
37165,58.1,9.8,1.2,35617.0
37167,77.3,11.2,1.1,49590.0
37169,67.5,10.2,1.1,46169.0
37171,62.6,11.2,0.7,41068.0
37173,50.9,11.0,1.6,36773.0
37175,78.3,18.7,1.8,46629.0
37177,60.9,6.7,1.9,35472.0
37179,89.2,24.1,2.4,75397.0
37181,65.7,8.7,1.2,37282.0
37183,89.7,32.6,3.5,76956.0
37185,55.9,10.3,0.8,35962.0
37187,58.1,7.9,0.0,35512.0
37189,80.6,24.0,1.7,45268.0
37191,75.9,13.9,1.1,42192.0
37193,71.3,10.7,1.4,40829.0
37195,73.7,13.9,1.0,42850.0
37197,68.6,8.0,1.7,42876.0
37199,64.2,12.2,1.7,39888.0
38001,78.4,18.3,1.5,54875.0
38003,76.3,18.7,1.0,57064.0
38005,56.9,11.9,0.7,44313.0
38007,68.1,18.8,0.0,92604.0
38009,78.6,18.9,0.2,59882.0
38011,79.2,18.3,1.4,65063.0
38013,69.4,16.8,0.6,74931.0
38015,82.1,25.5,1.5,69719.0
38017,84.0,28.0,1.2,62031.0
38019,80.4,17.5,3.4,67591.0
38021,79.7,19.6,1.5,60918.0
38023,56.9,17.0,0.0,60074.0
38025,78.4,16.6,1.4,70500.0
38027,71.6,17.2,0.0,51563.0
38029,58.7,14.6,0.6,51029.0
38031,75.9,17.6,1.4,60613.0
38033,68.0,22.2,2.0,56087.0
38035,79.2,22.8,1.5,51951.0
38037,68.3,12.9,0.3,50962.0
38039,71.3,22.4,2.8,52794.0
38041,72.1,11.3,0.5,56761.0
38043,66.5,14.4,4.3,57734.0
38045,72.6,17.8,0.7,59426.0
38047,69.3,14.1,0.3,58144.0
38049,77.2,16.5,1.1,62637.0
38051,67.8,11.3,2.1,50739.0
38053,82.4,19.1,0.3,80732.0
38055,69.9,16.5,1.7,65648.0
38057,80.0,15.2,2.8,79890.0
38059,79.0,19.5,1.7,67584.0
38061,67.6,15.9,1.9,70678.0
38063,66.9,18.2,1.2,48798.0
38065,74.1,15.0,0.8,68333.0
38067,69.9,16.4,0.8,64962.0
38069,75.2,14.3,0.0,48802.0
38071,71.4,19.7,2.4,57313.0
38073,75.2,15.9,0.3,61810.0
38075,76.4,15.5,0.1,68182.0
38077,78.7,16.4,0.5,61990.0
38079,65.1,14.9,1.5,39884.0
38081,77.6,15.3,0.1,67200.0
38083,63.3,8.9,0.5,49261.0
38085,53.8,12.2,0.4,40862.0
38087,72.6,23.2,0.0,63942.0
38089,78.0,16.6,1.4,75708.0
38091,76.3,24.1,3.3,65848.0
38093,75.0,18.3,1.3,57642.0
38095,65.3,14.5,0.0,53696.0
38097,80.1,19.8,0.2,62870.0
38099,70.1,12.9,1.5,54414.0
38101,85.2,21.1,2.1,67753.0
38103,74.5,17.8,0.9,57989.0
38105,74.9,20.2,0.9,86575.0
39001,60.0,8.4,0.8,36894.0
39003,77.9,10.5,1.3,50552.0
39005,77.4,13.3,1.5,52730.0
39007,74.1,9.2,1.3,44823.0
39009,73.3,13.5,1.6,37778.0
39011,82.4,11.9,1.1,61758.0
39013,70.8,10.3,0.9,49361.0
39015,73.3,9.6,0.8,52356.0
39017,84.4,19.0,1.3,63358.0
39019,72.8,8.2,0.5,52394.0
39021,82.1,9.7,0.8,57103.0
39023,79.3,11.4,1.0,48502.0
39025,83.6,18.3,1.8,64822.0
39027,78.3,12.5,1.5,51354.0
39029,75.3,9.9,1.2,46306.0
39031,67.9,8.8,1.1,44491.0
39033,75.5,9.5,2.2,42892.0
39035,77.1,18.7,1.9,48435.0
39037,75.4,9.6,0.9,52691.0
39039,78.9,11.0,0.6,57665.0
39041,92.1,34.4,2.5,104322.0
39043,78.9,14.3,1.7,52270.0
39045,83.2,17.8,1.7,66175.0
39047,70.6,11.4,1.2,46478.0
39049,85.3,24.8,2.6,58762.0
39051,80.6,11.7,0.4,60231.0
39053,64.8,9.7,1.4,42113.0
39055,80.8,24.6,1.6,79956.0
39057,84.7,20.4,1.5,67109.0
39059,71.8,8.8,1.5,43975.0
39061,80.9,22.5,1.9,54976.0
39063,82.4,16.7,0.7,55644.0
39065,73.4,9.9,0.9,48773.0
39067,70.4,6.3,1.4,48462.0
39069,81.3,11.6,1.3,59083.0
39071,66.4,6.9,0.8,43297.0
39073,72.2,10.0,0.4,50000.0
39075,53.8,6.2,1.1,62111.0
39077,77.1,8.9,0.8,51559.0
39079,73.7,10.4,0.6,45340.0
39081,73.7,9.6,1.5,44819.0
39083,77.5,15.3,2.0,55131.0
39085,84.4,17.7,1.4,63475.0
39087,71.4,9.0,1.3,44372.0
39089,82.8,17.4,1.8,62715.0
39091,79.9,11.0,1.0,55150.0
39093,78.7,15.1,1.5,56965.0
39095,78.4,16.0,1.6,46924.0
39097,82.1,11.8,1.4,65264.0
